id,x,y,deg
011_9,s-0.30567332425028493,s-0.64673227791458365,s118.90100058242722000
011_10,s-0.20089364736220258,s0.65853906875336565,s69.03417052494066300
012_0,s-0.74568509197728661,s-0.02661940332679777,s333.01409700751452000
012_1,s-0.69455945004178421,s0.84509509623192436,s153.01409700794686999
012_2,s0.66382722321435039,s-0.09726181298525180,s114.39142924053995000
012_3,s0.33861392966207216,s0.70593157797638995,s296.05763262243329001
012_4,s-0.34275794331664566,s-0.28192364546325654,s296.90144648672981001
012_5,s0.72766103922170589,s0.22915191919316072,s340.35851303999560999
012_6,s0.73664098075994300,s-0.84422804892999248,s336.37062226934393000
012_7,s-0.21893869691878073,s-0.69562313317583424,s115.97623184087776000
012_8,s-0.72330844272305728,s-0.33070259299693761,s155.30202131683614999
012_9,s0.27883378270359677,s0.37042610468811626,s116.90144648673142000
012_10,s-0.11344184573369709,s0.84383713890011225,s161.06658925634479999
012_11,s0.02655620601060774,s-0.74286985411791706,s295.97623184348059999
013_0,s0.31453570789094365,s-0.75756196179405899,s250.34898593103833001
013_1,s-0.77019325126195881,s0.30018062894070119,s154.35149923979094000
013_2,s0.86992553261703454,s0.18294960475802191,s108.65194054772927000
013_3,s-0.90317956629920837,s-0.67652902319883079,s293.62937828159642001
013_4,s-0.43088036288940063,s0.37653943648543797,s336.93693404486401999
013_5,s-0.90288254423413206,s0.78620366217521565,s291.11576121547313001
013_6,s0.04044243411322177,s0.77877229414110993,s294.67136931322523000
013_7,s-0.04351911566487621,s-0.42763562698703034,s295.50309254512393001
013_8,s-0.23926517697591104,s-0.04805720748140872,s109.31984618743307000
013_9,s0.76275261723487553,s-0.30847341189179778,s203.62937773065579000
013_10,s0.87035833198490642,s0.74790262157370258,s114.67136931037112000
013_11,s-0.11611924142268920,s-0.76652232948511723,s113.62937828192506000
013_12,s-0.08723696397244167,s0.16348047834054602,s285.88807956666749999
014_0,s-0.81661786837392392,s0.40520796415942034,s156.37062226934344000
014_1,s-0.87872690173931767,s-1.08002810706889150,s243.47297454409645000
014_2,s0.23948619686304087,s-1.07937579317164700,s243.42190902704016001
014_3,s-0.07059891441497164,s-0.10036194993046998,s289.68696897692479000
014_4,s0.81662662603850866,s-1.00538771099573790,s336.37062210981395000
014_5,s0.33675614452313996,s-0.61286132001221094,s291.13089217986851001
014_6,s-0.92371580658758234,s-0.60706337195630011,s289.40683432868934000
014_7,s-0.33686415953048010,s0.01256978554353495,s111.13089237024197000
014_8,s0.07240988168522768,s-0.50058077469212847,s109.65805277777055000
014_9,s-0.00663090158529500,s-1.12417068920293040,s63.47297443746444400
014_10,s-0.23978380978647368,s0.47944216717578064,s63.43354204366068700
014_11,s0.87826842762825230,s0.47950716270223892,s63.43874635142572100
014_12,s0.92371580662118791,s0.00649838596192578,s109.53065954767665000
014_13,s0.00619898265646673,s0.52417068920110177,s243.43874635111888000
015_0,s-0.02622795257776336,s-0.96760463082642190,s13.03648805385314800
015_1,s0.62778870115703067,s-0.35107418070600188,s156.81209903375546000
015_2,s-0.45659094121450350,s-0.85871274960707789,s113.62937775219955000
015_3,s0.37831565218934110,s0.86237362662342532,s-69.58046094611421500
015_4,s-0.86818751692398499,s-0.32304023246384106,s156.31791439422216000
015_5,s0.96693882780724627,s-0.85871274987951096,s113.62937773024231000
015_6,s-0.55750578767155379,s0.47481765793834990,s128.92223455051749000
015_7,s0.85171480674680899,s0.46094485831514986,s-24.24542987324526400
015_8,s-0.45105793694624913,s0.00920680665312560,s-182.55010417288065000
015_9,s-0.49694868977042750,s0.78005959619566290,s-59.14271689590728400
015_10,s0.07875637034389077,s-0.07461861695371946,s-166.96351194612308000
015_11,s0.85659667221474223,s0.03916451909781099,s-157.61887637392175000
015_12,s0.46561231216450572,s0.09733633123065894,s26.29309176264769500
015_13,s-0.86886174176951991,s0.97708781944088530,s156.37062226907996999
015_14,s-0.15914274126052166,s0.28205497080527026,s-18.42909886071500100
016_0,s0.47124130963121080,s0.89235217175944537,s65.97208635503717700
016_1,s-0.87360595727236912,s0.48132873099406509,s23.62937773065741000
016_2,s-0.51339479373104524,s0.12185060425830625,s332.18060528457113001
016_3,s-0.33729746217481077,s-0.27513192690104504,s111.64751021969684000
016_4,s0.89671607063961001,s1.00705663831028260,s168.32218647940991001
016_5,s0.12348696028194073,s-0.49529764532478898,s14.22553976920808900
016_6,s0.35171071560002681,s0.00603705506885460,s336.95396132340397000
016_7,s0.11380874196744151,s0.39281375851975348,s22.09531753777556800
016_8,s0.50631609162082269,s-0.47210584879448819,s293.58832681270889001
016_9,s-0.40294245379247240,s0.89065454452465864,s69.31739483529845800
016_10,s-0.10725245762680563,s-0.89482014997624948,s66.38369475111549900
016_11,s0.15403482556968295,s-0.84594473727952368,s242.47646832368750000
016_12,s-0.98096813835096042,s-0.89497996946796465,s246.37062227000618000
016_13,s-0.86986643711655542,s0.05691686952443717,s156.07796057481775000
016_14,s0.91229261574178366,s-0.94470033504557660,s339.19534899217831000
016_15,s0.89611606495680307,s0.00363726086652506,s338.96553994396276999
017_0,s-0.93655027445747085,s-1.34452113064965810,s23.62937773065709700
017_1,s0.19742947850789119,s-1.10477747568903050,s-124.49231327172231000
017_2,s-0.04824974108854930,s0.74452113065443415,s174.98693183469459000
017_3,s-0.11218618918339340,s-1.23715894225325630,s113.62937743963937000
017_4,s-0.49963745780170138,s-0.17288111726136260,s-16.01254544312860200
017_5,s-0.47173251089677559,s-0.92458251358479171,s69.59872517563997000
017_6,s-1.04360587048898320,s-0.31199793482685850,s-110.69436643392112000
017_7,s0.75652783617690167,s-0.21020562542238169,s30.83875871316422500
017_8,s1.04360587047216180,s-1.25173059648073570,s55.50768672827638300
017_9,s0.92556921992725116,s-0.71309865524051286,s-23.99685983240272000
017_10,s-0.88893866004389299,s0.12928136644820590,s24.27615710971969100
017_11,s-0.09251633965228280,s-0.32023218736529308,s174.81799635727657000
017_12,s0.45526374243281947,s0.62516744245859412,s-68.27609054226843500
017_13,s0.52343951526003030,s-0.47115020388278051,s129.59247411975417000
017_14,s0.93026341227292486,s0.21738394079942741,s-23.62937773065357300
017_15,s-0.52427947375149153,s0.62965474376458608,s66.37062226934131100
017_16,s0.16080164842069700,s-0.14146376926686521,s-5.01306816530563990
018_0,s-0.36089805756479132,s0.22462478226776131,s120.86300609505770000
018_1,s-0.96162322156415536,s0.24858987077863332,s20.78034941018100700
018_2,s-0.57071046356887112,s-0.90513781730414100,s218.11886274646355000
018_3,s0.41796072360387743,s0.47963075730888255,s118.61492302111297000
018_4,s-0.10330890345833910,s-0.85204886259256496,s304.92826158091412000
018_5,s0.54566103072991357,s0.71730655663696485,s291.97302571262776000
018_6,s0.06433029267847101,s-1.21386820660956540,s246.37062878729154000
018_7,s-1.07556193607750480,s-1.21386822256851530,s246.37062226934404000
018_8,s0.67695457425563887,s-0.06423631701031830,s78.76608481570224300
018_9,s-0.85805467758068277,s-0.84386341785603902,s32.58159734539739800
018_10,s-0.43119618417670708,s-0.39111590132745300,s77.82134524254692600
018_11,s0.45787549533752803,s-0.98498443136859237,s293.29343385567995001
018_12,s1.07556193607518490,s-0.31172401521097121,s117.59103247582151000
018_13,s-0.19053713251792623,s-0.22978963180741593,s258.76608481569809000
018_14,s-0.24510987261174422,s0.58950676032238014,s304.43517126192802000
018_15,s0.96689888443043381,s-1.32123041025235550,s336.37062226934522999
018_16,s-0.55592894768766810,s0.72123041025557844,s66.37062226934321500
018_17,s0.93745933239762891,s0.20450046385991397,s-4701.19001236612169992
019_0,s-0.79754249543361300,s0.17766401999970549,s336.79736578506180000
019_1,s0.49577599575592413,s-1.27244569572945500,s244.92829854486666000
019_2,s-0.14870230817026353,s0.79815428625400275,s154.76760686215337000
019_3,s0.23385977795174193,s0.68465523746677548,s208.42684721154065999
019_4,s-0.69362154499564765,s-0.89306852948458504,s51.87543076906480600
019_5,s-1.00231495293105220,s-1.39815394027880370,s23.62852486934595600
019_6,s0.00226944703539010,s-0.31496161765007086,s359.99176488522187001
019_7,s0.90777475646015537,s0.09828890466992986,s28.42684721154067200
019_8,s-1.11004543794158610,s0.69555520400537851,s295.10685601220513000
019_9,s-0.63518054919223244,s-1.19831386606854550,s238.90779061251828000
019_10,s-1.00231706079636380,s-0.22519882493970472,s23.62937773065569400
019_11,s0.66479593222272970,s-0.81686756100424651,s67.94689968025531400
019_12,s-0.33741188496877444,s-0.61465683261771009,s238.90779061229836000
019_13,s-0.59444987281324269,s-0.36329375679638592,s327.67783069296098000
019_14,s1.00282161559843460,s-0.46578650838045271,s336.37062226934313000
019_15,s0.59912990856965387,s-0.33866537476074104,s35.87436885681475500
019_16,s0.98940217143535225,s-0.88454008411294072,s204.68272529891748999
019_17,s1.11004543794659760,s0.71243072914667360,s67.16563611344547300
019_18,s0.23063521290664429,s-1.31172932403990710,s58.90779061229606100
020_0,s-1.05686963767697620,s-1.15667359908444230,s23.86455870948366700
020_1,s0.71584985091021891,s-0.65189115263526565,s-51.95039805842904500
020_2,s-1.05824811035529140,s0.59189106383978596,s-151.34847464086891000
020_3,s-0.23107323272914038,s-1.04862813035015920,s113.57536773126651000
020_4,s1.13063354552133450,s0.11673708750805280,s128.04960194157158000
020_5,s0.65741027810325392,s-0.95789284111206496,s120.99952994350414000
020_6,s-0.55236403275186419,s0.38028272137121166,s-48.68134560220897800
020_7,s-0.29424589885749647,s1.02738649654514510,s65.67103808867989300
020_8,s-0.60296162951744436,s-0.71869757576861837,s70.25509042041848300
020_9,s-0.06103833860017552,s0.01320409124235955,s-4.83591445645844240
020_10,s1.02527335899151220,s-1.15659094132812300,s-23.45506045226944600
020_11,s-0.99694544463236290,s-0.26582798167381710,s28.65152535912816800
020_12,s-0.23859496862435778,s-0.41698769363181820,s36.31440676282792900
020_13,s1.02546144402745920,s0.56235412694613296,s-23.53229638578995500
020_14,s0.06255850414605917,s-0.90486776700638083,s-2.13527944658212430
020_15,s0.16887815926923591,s1.14579897585713920,s-168.09926567896278000
020_16,s0.36240719598384952,s-0.02597465249524836,s177.86472055341588000
020_17,s0.59876146261150009,s1.03631143155966270,s-66.37062226934560300
020_18,s-1.16739326835390570,s1.03804819619443260,s-114.32896183996124000
020_19,s0.53558966298717892,s0.17303572742437753,s-6.69056359189254040
021_0,s2.42884997953600210,s2.24956770722317900,s22.83799229985554600
021_1,s2.75790169016641020,s2.77020161179940770,s66.22844141214159200
021_2,s2.64290344729495840,s1.43429841526072280,s159.70062612951926000
021_3,s0.92385964668248699,s0.63312109911226400,s113.63064781593494000
021_4,s1.27776105926460800,s2.04419653908075590,s343.23109445512887000
021_5,s1.68580703858679870,s0.95201528073781128,s342.25468126327450999
021_6,s0.51159650977145577,s1.48217712366632770,s23.62941676036337300
021_7,s2.25194541920034960,s1.79803423452933120,s158.08756054160642000
021_8,s1.33481776752981920,s0.65974924703581406,s244.27041010038619000
021_9,s2.08758702108145090,s0.60440443546733846,s339.70052008651544001
021_10,s1.10834596818087410,s0.98781149221533748,s342.45410460987550999
021_11,s0.64875743924225593,s1.18115954586123850,s145.09133349499467000
021_12,s2.65048532957335810,s0.52980587156495484,s336.37961909252937001
021_13,s0.52637069435704520,s2.87957822083369260,s163.38481466581641000
021_14,s1.07633716331395140,s1.89598274153011340,s163.21659916473322000
021_15,s1.14743679442198120,s2.87954096015575840,s163.23470343942330001
021_16,s1.66487346618663360,s1.85599331737292440,s162.25789438196448999
021_17,s2.64823655949343760,s1.85431338770885980,s336.95766937207344000
021_18,s0.64380345458346122,s2.02612439040015160,s343.38461608708917000
021_19,s1.87155061962612530,s2.00375189992777390,s343.19381996838648999
021_20,s1.78408739685284300,s2.87953220090020160,s163.19610075423589000
022_0,s-1.10273239560998950,s-0.62962651333945352,s157.55175570442140000
022_1,s-1.10554518138827280,s-0.20349770560881997,s23.62495017193862200
022_2,s-0.34847930503764651,s0.19277996581745430,s-158.94515702757391000
022_3,s0.20533353880186472,s-1.10226909762883630,s113.89512077457773000
022_4,s-0.55043930133372243,s1.10539004575009310,s66.37062248899303500
022_5,s-0.55461636505518708,s0.67319541368849301,s-90.35736004073325500
022_6,s0.21471210032681032,s0.39827455151876578,s161.16182842149979000
022_7,s0.34664444595242744,s1.10539004628134000,s293.62937773024190999
022_8,s0.53471570890801934,s0.49023128656471837,s-66.37062246239818800
022_9,s0.12892799840966682,s-0.65341347336683842,s-58.16906707342279500
022_10,s0.72977414286216913,s0.05654015054808834,s116.28190123596207000
022_11,s0.63871486315673254,s-1.22345923083334850,s-2.31035204066990610
022_12,s-0.69130958681559374,s-1.10566501349439770,s113.62937772608387000
022_13,s-1.04013588732010230,s0.72536976839260148,s28.85495781514834900
022_14,s-0.20317255114121405,s-0.89976128333826288,s67.97705757025895000
022_15,s1.10549478743946230,s-1.15710894130481370,s-23.62923641260253800
022_16,s1.21286122643001490,s1.09808245757201320,s113.62937773460561000
022_17,s-0.67288738116546387,s0.26861775054201259,s70.33131338364879100
022_18,s-0.78127825720024335,s-0.27498089414592136,s-112.02294244290347000
022_19,s1.04977128618445350,s0.12206600538698434,s-27.43826701541387400
022_20,s-0.20397301970311110,s1.16780553965478220,s-132.45333327129947000
022_21,s1.10295746635065360,s-0.13727657437810600,s157.43114397437978000
023_0,s1.18982058000463180,s0.22055645319422229,s103.46000494957977000
023_1,s0.94394281382212863,s-0.69445660726967617,s325.08907611214090000
023_2,s-0.36860164399215373,s-0.05484690009482039,s30.73432476551741400
023_3,s0.20015793534589577,s0.22482925304822143,s284.26299459802669001
023_4,s-0.46687299442364949,s-0.48586723509007457,s96.56958112323678700
023_5,s-1.18982057727265870,s0.90016332229491181,s156.37062222832093999
023_6,s-0.22895222668128332,s-0.71193621541403407,s265.79652867735422000
023_7,s-0.06801463207920744,s-0.12155825413712028,s222.27076473108170000
023_8,s0.31560681035102750,s0.78098355123353291,s294.55652810495224000
023_9,s-0.69937933580240308,s0.89525554692072273,s218.56707861352561000
023_10,s-0.10103595331559581,s0.90999816629994923,s182.82911523154225999
023_11,s-0.77754449820469707,s-1.47814897492614560,s113.62937773064533000
023_12,s0.48458951989871246,s-0.30071990907660562,s283.46000494957957000
023_13,s-1.18982057732948900,s-0.14913262367914099,s156.37062223276340001
023_14,s-0.54331901333257260,s-1.09740080813427170,s52.07024989476449400
023_15,s0.39153176967062153,s-1.50999816597568830,s55.60468034107075400
023_16,s-1.06508128017872990,s0.36128379700233093,s210.73432476551704000
023_17,s0.66989166756320728,s-1.47579825737972150,s246.18672774439148000
023_18,s0.71414388851079591,s-0.99914994358492326,s91.92028112739345100
023_19,s-0.46650260567542318,s-1.34654683750859090,s235.57537983926173000
023_20,s-1.18097010790609120,s-1.00427973973820770,s159.15828141518317999
023_21,s1.18870494998166530,s0.79511310985337080,s114.55652807005454000
023_22,s1.08105565752867030,s-0.99551398295064197,s203.60555646587702000
024_0,s-1.02215882338577900,s-0.40302005753827469,s34.98793163714547200
024_1,s-0.68758590618537674,s1.14139854001456300,s69.21967276232383900
024_2,s-1.19413643614923480,s0.45308957374047648,s214.98793164267298000
024_3,s0.75141357901283856,s1.14021579175689090,s294.23737819805234001
024_4,s-1.15274849914684440,s-0.70852887627274086,s159.63983143513349000
024_5,s0.03632895654570451,s-0.01928950915632666,s293.36371555397471000
024_6,s-0.72402287927357301,s-0.75786546114201636,s350.16990645643027999
024_7,s0.47296225284016707,s1.17247546648872360,s124.76903539181528000
024_8,s-0.29397079170534679,s-1.29060610427329530,s357.96153019225965999
024_9,s1.10961875680390110,s0.63677226657014152,s335.38903913010642999
024_10,s1.16024050975913150,s-0.48626727475487719,s336.37062213954022000
024_11,s1.26896423539394170,s-1.12098357221258490,s117.72346425846764000
024_12,s0.29198004996662541,s-1.28114654574409890,s332.42818959665681000
024_13,s-0.30211639654196915,s0.48361800424609491,s269.72518096508765001
024_14,s0.77462553737705775,s0.64488932169047763,s83.04587853809195500
024_15,s-0.73128131682936670,s-1.17249225874685780,s113.62937773404306000
024_16,s0.29729700113065205,s-0.45560490460590947,s152.42818959660156000
024_17,s-0.67399329324713819,s0.75848473116121007,s173.81423937736469000
024_18,s0.94265313797579842,s-0.60937591590153961,s156.37062094042994000
024_19,s-0.37826736097587121,s1.01241441703433480,s304.76903539302377999
024_20,s1.16268105125365870,s0.39239642062425495,s155.39287890861362000
024_21,s0.54959173737297373,s-0.34490218295984465,s335.87644420692902000
024_22,s-1.16022643818979840,s0.73570440578185003,s23.62941091451544700
024_23,s-0.19440956645094049,s-0.40340648308929689,s31.17901052902587000
025_0,s1.78068196197496940,s-0.72282979890797727,s-113.62937773065698000
025_1,s2.36488483079340650,s0.73818585005106940,s-156.36554728413977999
025_2,s0.17510837799988085,s0.67332442458504027,s-18.09623760161197500
025_3,s1.51642039968515930,s0.78581176038107614,s19.99694381054782600
025_4,s-0.02949388804352059,s0.23349142550968965,s23.63180871799318100
025_5,s0.73597356445857032,s0.44651478396539246,s16.19128404743890200
025_6,s2.10085414187265010,s0.84792599242067368,s29.25633741297166100
025_7,s1.73489574187370430,s-0.39405036587142073,s10.23761015295605000
025_8,s1.89865396405200790,s1.66440392053892580,s-69.52844647320159800
025_9,s1.08646514009834430,s-0.02321590076027332,s173.37027089578970000
025_10,s0.38274581583530454,s1.67164493455460920,s66.37062226935449900
025_11,s1.45030953989310670,s-0.60104624798720785,s123.57638959561987000
025_12,s0.69990103344615828,s1.54334244575345770,s-55.86138505520531100
025_13,s1.14161267145396010,s0.58043983585762837,s-152.41013029325336001
025_14,s-0.14750496485725562,s-0.20414068943062411,s-92.15186661288569800
025_15,s2.27406181218365020,s-0.35745836797063174,s-149.04072021469526001
025_16,s0.39587464670386607,s0.20057287209924754,s-139.98968439595149001
025_17,s1.72577500200404480,s0.64915418250453039,s-160.00601209026584000
025_18,s0.74657499569993768,s-0.72017581907336881,s67.45956197449248700
025_19,s-0.02498651752101588,s1.19620761349237510,s21.84230101718876000
025_20,s2.36494974859172570,s1.24712984062067570,s-23.62937773065139900
025_21,s2.31706791958902960,s-0.08918474659367333,s23.63445271586082400
025_22,s1.08162949237368620,s0.93594053777559438,s54.95812112225137000
025_23,s-0.13687824280732072,s-0.72271970234693161,s246.41562825886493000
025_24,s1.44034925958629590,s1.73759125495036250,s-160.00305618944589001
026_0,s0.76569066860010748,s-0.75238143294628701,s48.08787598592513700
026_1,s0.35619426692616796,s-1.33213021755432020,s359.42388875573903001
026_2,s-1.08002578130724620,s0.49086163423631773,s145.09141572256163000
026_3,s-0.51535092965321849,s0.26217665852114874,s149.81585297973697000
026_4,s0.41372983284410980,s1.34493556688332320,s160.72552114822815000
026_5,s0.09742699259431645,s-0.63425792455719754,s71.07784777546403600
026_6,s1.09960664997861660,s0.40457207673598006,s214.74208443863057000
026_7,s0.12526019737859290,s0.21658464726743160,s297.40615019882114001
026_8,s0.60187210233316357,s-0.20176845188939296,s344.09894495464971001
026_9,s1.23485817879857080,s-0.74605112539641261,s203.62937771535684001
026_10,s-0.76341799337191885,s1.23136589085462590,s70.10628490757318300
026_11,s-0.82885968693124501,s0.56741732097716580,s326.66377012977364000
026_12,s1.26499349730448740,s-0.46017136870898068,s33.89546543241422000
026_13,s-0.25837688098462841,s0.41495484153076434,s334.90106717388949001
026_14,s-1.21718571073016290,s0.79187760613010150,s23.62937771543534600
026_15,s-1.20720859659726050,s-0.63622859905441287,s155.58831003812122000
026_16,s-0.84743777886846694,s-0.66114455335995481,s256.09695895862882001
026_17,s-0.15497264214594922,s-1.19311451073342200,s76.09695890483143900
026_18,s-1.10862020809238700,s-1.20153420039678730,s251.20649343215385001
026_19,s1.22540859814574810,s0.71632769967491072,s340.58852870454824999
026_20,s0.84348859847848678,s1.19575949538124850,s297.12288139870275999
026_21,s-0.10775927555082959,s1.34754539236855430,s154.91931532889495000
026_22,s0.78897705014484487,s0.86267928621069523,s117.40615019416362000
026_23,s-1.23871188438755400,s-0.35778158253896974,s325.09141571667885001
026_24,s0.78727279970572817,s-1.21221915496907930,s246.37062234921569000
026_25,s0.01675138098569892,s-0.00863949441014625,s117.40615012814308000
027_0,s1.34330161692035110,s-1.51837844229067760,s109.70336739785232000
027_1,s1.24407691855028760,s-0.29270480278937017,s203.62937764688289000
027_2,s0.32924286807496439,s-0.51033286925406829,s286.85948431466483000
027_3,s-1.35141755693171510,s0.94441660800488969,s293.62959305452500000
027_4,s0.48269567800073210,s-1.54007567793375010,s112.09684473052491000
027_5,s0.46297809377851684,s-0.92767578238628490,s111.36349229464724000
027_6,s0.80277085188694719,s-0.75355513437473010,s250.64096376674390999
027_7,s-1.20494961677787150,s-0.03447571365909963,s153.27549983231935000
027_8,s-0.71371809967304356,s-1.17772661836409620,s7.32881557064686810
027_9,s0.52331859430534611,s0.31922545681721642,s59.18929724048572900
027_10,s0.91749071567085194,s0.48748596357203516,s20.03558583125127900
027_11,s1.35143910643956700,s0.94441936239949620,s66.37062226781910100
027_12,s-0.65147871524109813,s0.91663227399417913,s264.59212181138042000
027_13,s0.89914741272449861,s0.06614701871564350,s106.85948431466410000
027_14,s-0.03238821343985306,s-0.56962211117266737,s154.72139175689884000
027_15,s0.06480505785199907,s-0.23937779310206098,s51.07825755235497700
027_16,s-1.24897800312470660,s-0.90373524500986568,s333.27549983231887001
027_17,s0.61691947280737747,s-1.32382123395563060,s290.64129041981891999
027_18,s-1.26543946857494570,s0.25114393258188600,s328.76634023132073001
027_19,s0.41629899152826755,s0.94441936241899449,s66.37062226934318700
027_20,s-0.40960412005986668,s-1.54449979815408730,s293.94873670906435001
027_21,s-0.55108643097190235,s-0.27595034419973996,s187.32881557064630000
027_22,s1.22849454597260400,s0.12477828690283878,s335.14667797821699000
027_23,s-0.70067281749005639,s-1.51180272021007430,s116.14510138118627000
027_24,s-0.39144957835743821,s0.52980790168200809,s231.07825755235868000
027_25,s-1.20494235000361140,s-1.14982826931387730,s153.27491714329454001
027_26,s-0.76101698764917847,s-0.07388322765886332,s1.29847692971703350
028_0,s1.52495751971652080,s-0.15518218050835927,s73.54493842937559100
028_1,s2.15535548448354500,s-0.13599421712009374,s317.06829661179415000
028_2,s2.99679179027077010,s-0.82401124695410510,s336.37062226934324000
028_3,s2.64716805087264580,s-0.87545980133654666,s106.93961808123235000
028_4,s0.71099494681328879,s-0.81643070286434627,s205.46810727629173000
028_5,s1.09260084544037820,s-0.62929206578690045,s26.26365571372686200
028_6,s1.32208198983552250,s-1.78579796918097180,s17.03919898154907000
028_7,s2.45306584911312610,s-1.45757052513942580,s68.55253438146024800
028_8,s1.59059043807881410,s-0.70253503103047132,s331.50901613642554000
028_9,s1.64374161351909480,s-1.26179859864339620,s57.78694235867880000
028_10,s0.98745013374821289,s0.81083163971729155,s65.12677477411180900
028_11,s0.48237484285241455,s-0.70376660747757958,s25.48687257016910800
028_12,s0.46537217242665019,s-1.20578524591818300,s159.22388025670165000
028_13,s2.94785521373581670,s0.03981656045049071,s332.48443547225167999
028_14,s0.48682485713932300,s0.44554484966533692,s25.84046291254325600
028_15,s2.10985775995789560,s0.85447182167082125,s65.96404996891107000
028_16,s2.28180279118423530,s0.62440093279488640,s259.23919693654761001
028_17,s3.10637867284937430,s0.83647430873561845,s79.23919693651856700
028_18,s2.52391210395588630,s-0.41256978706610914,s290.44412856329291001
028_19,s1.23199845952737300,s0.86279146220563463,s245.12441495413827000
