id,x,y,deg
014_5,s-0.00663090158529397022,s-1.12417068920293039547,s63.47297443746087708405
014_6,s-0.23978380978647145794,s0.47944216717578191922,s63.43354204366110593583
014_7,s0.87826842762825019229,s0.47950716270224252868,s63.43874635142556428491
014_8,s0.92371580662118768501,s0.00649838596191469001,s109.53065954767853895646
014_9,s0.00619898265646978957,s0.52417068920110221342,s243.43874635111848192537
015_0,s-0.379366755541796885,s-0.309105125074041032,s201.659595535843038761
015_1,s-0.806075065591827400,s0.476022406748491500,s151.412996908726881884
015_10,s0.561508004258224336,s-0.164658968501650155,s231.630580438773080232
015_11,s0.171447966447437289,s-0.334084320473384433,s16.651018110382544535
015_12,s0.868070979806609966,s0.364955052926890955,s203.628620663840649740
015_13,s0.505253528653142325,s0.162644561721383168,s55.796058474703961849
015_14,s-0.868203014237803661,s-0.366731625422280993,s156.369752023609720482
015_2,s-0.301530581816577825,s0.145310194655208363,s110.207792106831291790
015_3,s0.120975510217492435,s0.868121510131046770,s293.629377730885778419
015_4,s0.975435021092184940,s-0.868165469403746282,s113.629377629707889241
015_5,s-0.688390601220512433,s-0.868165469531832601,s246.370622260025925243
015_6,s0.975435021109769873,s0.848532442455263491,s113.629377730875461339
015_7,s0.132631469791867934,s-0.836400748033388819,s293.629377617895272579
015_8,s-0.474240718212986356,s0.530719569324632601,s325.343021268045674788
015_9,s-0.975423761378790610,s0.856623127787510374,s288.375689926027121146
016_0,s0.109426743818410624,s-1.141749693421731493,s246.917239610171094455
016_1,s-0.141673442955494167,s-0.013910666206285312,s67.904018271358680181
016_10,s1.009926471982877327,s0.601307523219473228,s66.918754289747937491
016_11,s-1.009927250243235486,s-1.201307349564273652,s246.919686560218224258
016_12,s0.141672040100718655,s-0.586088100728138550,s247.904054412089891457
016_13,s1.009052603307475815,s-0.557256020246560180,s67.904054412089919879
016_14,s-0.109426260643829112,s0.541751906768242253,s66.917425586985103791
016_15,s0.133375275986893693,s0.601336564932476891,s246.919283042749611923
016_2,s-1.009927621647456863,s0.601341008562175094,s246.917425586982830055
016_3,s-0.133376502754435078,s-1.201335153927188815,s66.919686560034932654
016_4,s-0.100063090136165836,s-0.649839947498519255,s67.904163374207755055
016_5,s0.100061884793511233,s0.049841198834313774,s247.904189508142962950
016_6,s1.009797034539381189,s-0.013961379535845092,s67.904660356754547479
016_7,s-1.009797064286305446,s-0.586040536873750462,s247.904668483160548931
016_8,s1.009927621650942076,s-1.201340998020770323,s66.917239610174817699
016_9,s-1.009053991152648821,s-0.042742232434429740,s247.904018271358864922
017_0,s-0.936550274457403353,s-1.344521130649705354,s23.629377730656639045
017_1,s0.197429478507721828,s-1.104777475689085353,s235.507686728278230248
017_10,s0.523439515260428756,s-0.471150203883569096,s129.592474119666434262
017_11,s0.930263412273053758,s0.217383940798920094,s336.370622269350349143
017_12,s-0.524279473751456893,s0.629654743764501590,s66.370622269334376142
017_13,s0.160801648421851101,s-0.141463769266509554,s354.986931834755409909
017_14,s-0.048249741088405004,s0.744521130654512087,s174.986931834755296222
017_15,s-0.112186189183633073,s-1.237158942253235860,s113.629377439608802547
017_16,s-0.499637457801832663,s-0.172881117260986095,s343.987454556831380614
017_2,s-0.471732510897012514,s-0.924582513584679133,s69.598725175702909951
017_3,s-1.043605870488890419,s-0.311997934826451884,s249.305633566067768925
017_4,s0.756527836177237067,s-0.210205625422865139,s30.838758713124608590
017_5,s1.043605870472297470,s-1.251730596481251512,s55.507686728277754185
017_6,s0.925569219927460218,s-0.713098655241258039,s336.003140167605806710
017_7,s-0.888938660045975770,s0.129281366446532597,s24.276157110576388476
017_8,s-0.092516339652129839,s-0.320232187365215304,s174.817996357247523065
017_9,s0.455263742433218099,s0.625167442458566480,s291.723909457712295534
018_0,s-0.36089805756480203280,s0.22462478226774409973,s120.86300609505674685806
018_1,s-0.96162322156415569463,s0.24858987077863203830,s20.78034941019403802898
018_10,s-0.57071046356887111806,s-0.90513781730414100135,s218.11886274646354877405
018_11,s0.41796072360387453992,s0.47963075730888504733,s118.61492302111297192369
018_12,s-0.10330890345833909638,s-0.85204886259256495951,s304.92826158091412480644
018_13,s0.54564863686543763066,s0.71730108933030323204,s291.97064440721669598133
018_14,s0.06433029267847101274,s-1.21386820660956540330,s246.37062878729153680979
018_15,s-1.07556193607750483210,s-1.21386822256851534263,s246.37062226934403952328
018_16,s0.67695457425564065090,s-0.06423631701030206587,s78.76608481570262654259
018_17,s-0.85805467758066100714,s-0.84386341785606133747,s32.58159734539948715337
018_2,s-0.43119618417670696475,s-0.39111590132745316373,s77.82134524254692564682
018_3,s0.45787549533752802677,s-0.98498443136859237246,s293.29343385567995028396
018_4,s1.07556193607518557620,s-0.31172401521096870791,s117.59103247582150686412
018_5,s-0.19053713251792692152,s-0.22978963180741537875,s258.76608481569843434045
018_6,s-0.24510987261174291274,s0.58950676032238069624,s304.43517126192813293528
018_7,s0.96689888443043381372,s-1.32123041025235554713,s336.37062226934273212464
018_8,s-0.55592894768766809577,s0.72123041025557843575,s66.37062226934330055883
018_9,s0.89245304693529459161,s0.19548668855094117336,s-4709.59336871205687202746
019_0,s-0.797542495433389842,s0.177664019999625944,s336.797365785030592633
019_1,s0.495775995756293941,s-1.272445695728982917,s244.928298544997630870
019_10,s0.599129908579748238,s-0.338665374777740058,s35.874368859505800344
019_11,s0.989402171435515565,s-0.884540084113019764,s204.682725298905126010
019_12,s1.110045437946608926,s0.712430729146628305,s67.165636113433478727
019_13,s0.230635212906865644,s-1.311729324039877742,s58.907790612353750248
019_14,s-0.148702308170329617,s0.798154286253975664,s154.767606862172470983
019_15,s0.233859777951706566,s0.684655237466854083,s208.426847211546174776
019_16,s-0.693620237718768462,s-0.893069960228289217,s51.876171014118519054
019_17,s-1.002313678528092389,s-1.398150953181247269,s23.628631563175819252
019_18,s0.002269447042165766,s-0.314961617663553128,s359.991764880439347962
019_2,s0.907774756460127508,s0.098288904669908167,s28.426847211546213856
019_3,s-1.110045437941649560,s0.695555204005275818,s295.106856012206833384
019_4,s-0.635180549190567989,s-1.198313866069905531,s238.907790612626854454
019_5,s-1.002317060795829606,s-0.225198824939812303,s23.629377730581843764
019_6,s0.664790358640045653,s-0.816866265447867557,s67.947028552935094581
019_7,s-0.337411884968553122,s-0.614656832618079130,s238.907790612355967141
019_8,s-0.594449872813158420,s-0.363293756796835621,s327.677830692982809069
019_9,s1.002821615598439520,s-0.465786508380441611,s336.370622269342959498
020_0,s-0.92465951101138321722,s1.07064873640232360863,s293.62713697417541425239
020_1,s-0.50929299118199311547,s-0.61902310662628157178,s51.81912990936848473211
020_10,s0.60482808035405888347,s0.22222519158258827177,s126.77935241516757969293
020_11,s0.85210553591644810911,s1.07060909584734842426,s293.62947539916228834045
020_12,s-0.45641505410339178184,s-0.92687902704144120580,s238.21337558058007743966
020_13,s-0.81630661514212243812,s0.20785055413869990559,s23.18836046919407323230
020_14,s-0.81739926574271026816,s-1.13175001351794457527,s23.62742343952620416303
020_15,s1.26104109723198698489,s0.59957715567958824732,s-20.73039080159077585108
020_16,s1.22763266795389425212,s-0.64019034302451849339,s207.74803284605914655003
020_17,s-0.54742910280307766069,s0.58224055660919360466,s-21.81216850544121754751
020_18,s1.28080093043889942095,s-0.24487294790017849477,s336.37076235486279074394
020_19,s0.95727819040518802307,s-0.26493584222030441833,s89.68684348556143959286
020_2,s0.05150853509400576263,s0.20716779256935835551,s23.42961230062295285848
020_3,s-0.17612831606372347792,s-0.52342448538495034427,s-84.52471823246601445589
020_4,s0.74324783709956676603,s-1.02249482309212913478,s-111.53172244619980801872
020_5,s1.05644651678698919817,s0.19165939790226263484,s24.71499277926909954317
020_6,s0.33976176184580608730,s0.57484203856588833581,s-21.59108329548571703072
020_7,s-0.03308938450100495920,s1.06458014316364568685,s294.10402227530187246884
020_8,s0.20678413569271139605,s-0.98045851800036087909,s-54.72045867815832309589
020_9,s-0.25542215367056109177,s-0.05477034065015686654,s96.63817549501681014590
021_0,s1.25745671113399093421,s-0.73466272240569541196,s38.76409491707640597724
021_1,s-0.72788807567991720138,s-0.57698740253439873005,s207.05868345943065378378
021_10,s-0.43660936408070510906,s1.04375921471285759701,s295.04390158665773924440
021_11,s0.15796398210353698732,s0.51911557572695077312,s185.74210389439269874856
021_12,s0.34388686378061500415,s-0.31197075966006959646,s170.04466315260958708677
021_13,s1.19687964870008123341,s0.66599440197603032576,s333.60202760580818903691
021_14,s-0.16608758114473817780,s-1.10196282697922320892,s246.35903422606872936740
021_15,s1.23190151971176264922,s-0.18618673403090171825,s336.37393617512645960232
021_16,s0.43640701732942716040,s1.06548076750009568237,s115.04344266319770895279
021_17,s0.54399061547027405261,s0.01691389960608387713,s287.39817420256451896421
021_18,s0.55457099986370150813,s0.64300493875496911311,s241.45294950562538360828
021_19,s-0.93229468821395167222,s-0.09579733004852128420,s156.37202747710000494408
021_2,s0.68978110601495989940,s1.01828116378915867202,s295.55463994519664083782
021_20,s-0.55359419901568429623,s-0.28391452965680535891,s316.16498181831252622942
021_3,s-0.24440819327163057495,s0.53601444301847533946,s136.19223240176842182336
021_4,s-0.88045333417163873513,s0.30006694556404511776,s27.75049615971727234864
021_5,s-1.03961970945568693558,s-1.10227610251977559130,s246.37386171098751219688
021_6,s0.64908736473337869111,s-1.00587098045443279482,s350.04418040182099502999
021_7,s-0.14884510545987761354,s-0.73312366889625768529,s350.04497068518855940056
021_8,s-0.94274364914563901774,s1.17065939201915747425,s207.75034832580422516912
021_9,s1.33926296083888374255,s-1.10228276153151094618,s113.62869057952400453360
022_0,s0.43128991035922020769,s0.77335851144167011562,s156.59373182756564801821
022_1,s0.43088575456266420272,s1.20983497786455784784,s23.53301017238779735408
022_10,s1.33925019899277408797,s2.58195877329551715107,s-133.05784354102073052672
022_11,s1.73056565560119990366,s0.34373844011729165482,s116.57173696587391020785
022_12,s0.98346558091135438673,s2.09070360478064420917,s-91.02248304680492196894
022_13,s1.80487346498806111583,s1.79019703603945434800,s167.71733895052312846019
022_14,s0.98978821821755291754,s2.52100025683000783516,s69.00241032063460977497
022_15,s1.88542467094883825496,s2.52714404529015101986,s293.62930982687595360403
022_16,s1.58593936540816282665,s0.74645960815156220391,s-65.06325741823376063167
022_17,s2.33840975006806717218,s1.45398829616086766592,s121.46226351843625934634
022_18,s2.11935524525323337741,s1.90393384472919269257,s-66.39881520798411429496
022_19,s2.12747695378058310212,s0.19467657132712987145,s-8.56773284041678628853
022_2,s0.50276684928476267356,s2.14949666348344292643,s29.35909609729358749064
022_20,s1.31393263184114394981,s0.55374304834614862525,s71.52010676727414306697
022_21,s0.88409324779611220269,s0.31018338530322231428,s111.99033154331010564420
022_3,s2.65058445025743694146,s0.19900018709632394387,s-23.39801420378116958432
022_4,s0.85753513538870151933,s1.68408904884514964984,s69.16244801512902995455
022_5,s0.75926589627248108894,s1.14603296028100443138,s-108.47973394208698039165
022_6,s2.75871221098710561748,s2.52687500080355231802,s113.61079270731458734645
022_7,s2.65130889462741814455,s1.54301650922406508037,s-23.63220786334307987886
022_8,s2.59033552274981593300,s1.12365482912680025862,s164.05743558423699823834
022_9,s1.18499523693076369568,s1.64994927362212595590,s-145.47599186369831159027
023_0,s1.189820580003902784,s0.220556453195286412,s103.460004949634225113
023_1,s0.943942813842060580,s-0.694456607271164206,s325.089076113943747259
023_10,s-1.189820577329302465,s-0.149132623678116638,s156.370622232649793659
023_11,s-1.065081280178227008,s0.361283797003342733,s210.734324765445791172
023_12,s0.714143888510158864,s-0.999149943585340483,s91.920281127366024521
023_13,s0.391531769669776875,s-1.509998165975972917,s55.604680341038907443
023_14,s-0.466502605647874324,s-1.346546837513501238,s235.575379845465931794
023_15,s0.669891667562560578,s-1.475798257379630440,s246.186727744370301707
023_16,s1.188704949981020942,s0.795113109854175049,s114.556528070246017137
023_17,s-0.368601643992155004,s-0.054846900094715399,s30.734324765444604566
023_18,s-1.180970107905150890,s-1.004279739735001176,s159.158281415014073445
023_19,s0.200157935348496463,s0.224829253053627637,s284.262994597244983197
023_2,s-1.189820577271766933,s0.900163322295262747,s156.370622228151887612
023_20,s1.081055657533819048,s-0.995513982877916481,s203.605556486636317004
023_21,s-0.228952226680881415,s-0.711936215414179174,s265.796528677368712579
023_22,s-0.466872994423246090,s-0.485867235088608740,s96.569581123201587047
023_3,s0.315606809914927788,s0.780983551352513738,s294.556528211932970862
023_4,s-0.101035953315012486,s0.909998166300316047,s182.829115231495194394
023_5,s-0.068014632079247822,s-0.121558254137407243,s222.270764731127854930
023_6,s-0.777544498210822832,s-1.478148974926349890,s113.629377730656131007
023_7,s-0.699379335801825208,s0.895255546923894974,s218.567078612931851467
023_8,s-0.543319013330066047,s-1.097400808132669825,s52.070249894815951563
023_9,s0.484589519898820154,s-0.300719909076428593,s283.460004949632889293
024_0,s-1.059565568445289818,s-0.643990645118644789,s34.987946055728755823
024_1,s-0.724993227044933408,s0.900455469691550214,s69.219650864368261978
024_10,s-1.231543396642673427,s0.212118942853675080,s214.987946055729366890
024_11,s-0.231779967542080467,s-0.644250197914974398,s31.183899645305842796
024_12,s-1.190152630596650773,s-0.949501075484070256,s159.641137713929651909
024_13,s0.714001572540069462,s0.899287037401167666,s294.236250003613861281
024_14,s-0.001069198305923469,s-0.260129521680315112,s293.361407237639014056
024_15,s-0.761390515055377359,s-0.998782827759651659,s350.170467203857924687
024_16,s0.435545406006291880,s0.931547300109170417,s124.769784521047967019
024_17,s-0.331323315943099495,s-1.531549889913378815,s357.960936494192992541
024_18,s1.122834970736605653,s-0.727533468391171279,s336.370622208136410336
024_19,s1.072401825338570758,s0.395900983154413744,s335.383342956385604339
024_2,s0.254422427602991885,s-1.522092268287792871,s332.425480111186345766
024_20,s1.231544310207884685,s-1.362275433778207701,s117.695281396852493572
024_21,s-0.339536059140548629,s0.242717601304861336,s269.738656455915304377
024_22,s0.737422140543741111,s0.404024342575201312,s83.046752720359862110
024_23,s-0.768635746019985078,s-1.413436747343760569,s113.629377730678413627
024_3,s0.259882299215237478,s-0.696464311831364924,s152.425480111182281462
024_4,s0.905247602047363875,s-0.850642109954677261,s156.370621800256884626
024_5,s-0.711419195428442230,s0.517539623324462572,s173.815331528105218695
024_6,s-0.415690057628950560,s0.771462706386063513,s304.769784521049075465
024_7,s1.125280585657026489,s0.151141306462203417,s155.390884058809547241
024_8,s0.512178362889783356,s-0.585768393484326855,s335.874447410910477174
024_9,s-1.197633767025031881,s0.494761198961636395,s23.629378193093430127
025_0,s2.10526229571568679333,s0.45500779178591616025,s-113.62508993575924876041
025_1,s2.68694326016055429207,s1.90536794867730296943,s204.27321627668914061360
025_10,s1.06478161862586562236,s2.74427438515882116121,s302.52712636888247743627
025_11,s1.07807646581135307962,s0.46390265777859129859,s67.78575466492452505918
025_12,s0.30467647855898810638,s2.36687473556906047278,s23.95825736509323178325
025_13,s1.05696727847554017288,s1.63585569517748474766,s16.74908507870401308537
025_14,s2.42569227351367100454,s2.00868487091000469391,s25.49704500775102999910
025_15,s2.05820810448024849038,s0.78694907981491679649,s11.35674511102496353487
025_16,s2.26305818638705646961,s2.85405527099671330049,s293.62186263577154932136
025_17,s1.41509504594744273120,s1.16521802142361208254,s173.68920091889890500170
025_18,s0.50091507814372993046,s1.85427717714477724442,s-19.25165881962638181335
025_19,s1.83495490377571002227,s1.96989573883659740972,s18.51370822646292424452
025_2,s0.29601310672837488625,s1.42355095039049239780,s23.63148620845237246613
025_20,s1.45823828584394332708,s1.77215154388711115807,s-151.79825527634631043838
025_21,s0.17774970467446538080,s0.97567410748221461425,s-91.70631313031114473233
025_22,s2.59940513057411681785,s0.81728534897414317761,s-148.63337743907487720207
025_23,s0.71869921097113487196,s1.38454250232188580405,s220.58105767223946713784
025_24,s2.04085018574451693141,s1.82763196158513663292,s198.48843668173140031286
025_3,s0.70880704989057463639,s2.85317803300923733545,s66.38989577041166967319
025_4,s1.78289883412997318679,s0.58215404452771923882,s123.50752982751932051997
025_5,s2.68759928652806534544,s2.39173750416315966660,s339.70150097776081565826
025_6,s2.63993618490882742122,s1.08536456530348313088,s24.27210688803322824469
025_7,s1.40205841346638027112,s2.12807698161163472150,s52.81324006108500412893
025_8,s0.18926698948333314787,s0.45696548129021674622,s-113.58628474599572655279
025_9,s1.80423179154753476894,s2.90739070619580708410,s198.83583151054074278363
026_0,s1.23850502917879912168,s0.14242668916487999375,s203.62937774316370109773
026_1,s-0.79954251474010407108,s0.62536781058267099098,s255.69621502649877697877
026_10,s1.21917322001355965533,s-0.71227909952023737983,s23.62937774316666406094
026_11,s1.23620854538597657601,s-1.64556156434318312520,s337.32683303053750023537
026_12,s-1.22786532278265014817,s-1.59754046529888493744,s341.18350919629904183239
026_13,s0.43646896481594599226,s0.38058594352902597180,s33.56587720548871800474
026_14,s0.75880027677096273386,s0.65346700767180987413,s248.85719585935072473148
026_15,s0.00458232923109177029,s-0.98019559899802799485,s212.06260560387414670913
026_16,s-0.20719762168693378612,s-1.53836078709860735181,s246.37062226934338582396
026_17,s0.53158492240349186631,s-0.10127662378285216815,s309.50079446229591439987
026_18,s-1.23850503074035400708,s-0.67966680429678949515,s156.37062226206043646926
026_19,s-1.23850502724231925633,s0.61147117905556136463,s156.37062373605789389330
026_2,s-0.73781180693515835411,s-1.64601146023236144522,s322.51281400029830592757
026_20,s-0.29973897062741960973,s-0.42044147631171330248,s32.14583684374958494345
026_21,s0.72326405668959503625,s-0.56129474371795673449,s105.07863976011300621849
026_22,s-0.91461592879739794792,s0.12266493527073753234,s132.83095088641789516259
026_23,s-0.39363840651475467958,s-0.77607906234617485275,s140.42327617405794626393
026_24,s1.23850502840015996853,s1.04601146077223283726,s203.62937780403376564209
026_25,s-0.87772468525556990304,s-0.33320484035391884081,s183.74103774444998293802
026_3,s-0.03706572534392590240,s0.13235014733140398890,s75.69621502649486899372
026_4,s-0.35446269396348067948,s1.03881113208804554127,s219.04869087474310163088
026_5,s0.65136614158451489054,s0.93864927307370948917,s66.37062226934449427063
026_6,s-1.16575797908011025150,s0.93864927264838093901,s293.62937755697407737898
026_7,s0.24002245122805490607,s-0.17327713716022255519,s148.55557120965957551562
026_8,s0.77775288577484125163,s-1.61829920185088860229,s38.46597686929097648090
026_9,s1.11703160190425498932,s-1.09074035030224814058,s84.51910911262241654640
027_0,s1.351121358242227233,s-1.498994380663086767,s110.642081435210556606
027_1,s1.244066143654571688,s-0.292664584273719441,s203.629377646814418767
027_10,s-0.713728874568728466,s-1.177686399848328902,s7.328815570661872947
027_11,s0.616908697911479398,s-1.323781015439969844,s290.641290419801350708
027_12,s-1.265450243470488179,s0.251184151097783248,s328.766340231313051845
027_13,s0.416288216632728081,s0.944459580934709830,s66.370622269343229505
027_14,s-0.651489490136490157,s0.916672492510008596,s264.592121811365529993
027_15,s-0.409614894955022291,s-1.544459579638479463,s293.948736709083902952
027_16,s-0.032398988335324244,s-0.569581892656899957,s154.721391756936583306
027_17,s1.228483771076743336,s0.124818505418490211,s335.146677978283662469
027_18,s-1.248988778020420964,s-0.903695026494177656,s333.275499832320690530
027_19,s-0.391460353253261450,s0.529848120197641159,s231.078257552341227665
027_2,s-1.204953124899185601,s-1.149788050798236538,s153.274917143292100263
027_20,s-0.761027762545594899,s-0.073843009144341526,s1.298476929434795979
027_21,s0.329232093179430363,s-0.510292650738212616,s286.859484314652775083
027_22,s-1.351428331827204454,s0.944456826520723047,s293.629593054512611161
027_23,s-0.551097205867498996,s-0.275910125684160401,s187.328815570660395906
027_24,s0.462967318884528745,s-0.927635563872076907,s111.363492294443062747
027_25,s-0.700683592390085486,s-1.511762501695128380,s116.145101379426790800
027_26,s-1.204960391673498332,s-0.034435495143279156,s153.275499832321514759
027_3,s0.523307819409690511,s0.319265675333003651,s59.189297240501360875
027_4,s0.917479940775197789,s0.487526182087669568,s20.035585831236435439
027_5,s1.351428331544033412,s0.944459580915034125,s66.370622267805146066
027_6,s0.482684903104772189,s-1.540035459418077624,s112.096844730515968536
027_7,s0.899136637828782948,s0.066187237231408208,s106.859484314651865589
027_8,s0.802760076991146820,s-0.753514915859090473,s250.640963766722848050
027_9,s0.064794282956616281,s-0.239337574586456076,s51.078257552341142400
028_0,s0.183705317174385069,s-0.801077247602830278,s133.856985447566188441
028_1,s0.502300120579277642,s0.961335248140836596,s68.471355919010434832
028_10,s1.056442053660382463,s-0.527531747575508803,s166.338491995542057111
028_11,s1.137807400673689129,s0.177302915094880942,s325.118741404449735910
028_12,s-1.382421389068185125,s-0.882091946547801431,s294.444368845261749357
028_13,s-0.758148311352869531,s-0.242262380251394654,s113.042009600002202774
