id,x,y,deg
011_9,s-0.20089364736266471234,s0.65853906875266776666,s69.03417052545819387888
011_10,s0.66107093963933105663,s0.24863531591008733446,s207.03975875442981191554
012_0,s-0.74568509197728494176,s-0.02661940332675806140,s333.01409700751577247502
012_1,s-0.69455945004178265556,s0.84509509623196354955,s153.01409700794681612024
012_2,s0.66382722321364029394,s-0.09726181298557753929,s114.39142924068025308770
012_3,s0.33861392966301762097,s0.70593157797716354906,s296.05763262238315292052
012_4,s-0.34275794331654574343,s-0.28192364546308751327,s296.90144648679165584326
012_5,s0.72766103922236657908,s0.22915191919369212736,s340.35851303996338401703
012_6,s0.73664098075996486958,s-0.84422804892997460602,s336.37062226934358477592
012_7,s-0.21893869691877651529,s-0.69562313317583623906,s115.97623184088472214626
012_8,s-0.72330844272306982212,s-0.33070259299693266497,s155.30202131683708444143
012_9,s0.27883378270419451050,s0.37042610468855963202,s116.90144648679333272412
012_10,s-0.11344184573405693972,s0.84383713890016021075,s161.06658925644677538003
012_11,s0.02655620601055622837,s-0.74286985411792039180,s295.97623184346991820348
013_0,s0.32074714201547277481,s-0.76988874879462887435,s250.31034309107303670316
013_1,s-0.76321035945628989960,s0.28752378091793645565,s154.35808109614779937147
013_2,s0.87746326427596432751,s0.73609293125387331713,s114.66426336556396847755
013_3,s-0.10828919016104607276,s-0.77729506550265758946,s113.74470402263494861472
013_4,s-0.08055164777216490546,s0.15234388691304920349,s285.72397104320691596513
013_5,s0.87704196986848548256,s0.16969956170626146474,s108.57591322384220688946
013_6,s-0.89613731030703724922,s-0.68952408141052423662,s293.74470402263693813438
013_7,s-0.42380929892118485158,s0.36416533189234906454,s336.98667357698792557130
013_8,s-0.89581802590370274153,s0.77406915267130160796,s291.14833058730971515615
013_9,s0.04717329039216840852,s0.76665622093513341451,s294.66426336560687104793
013_10,s-0.03636512583576569091,s-0.43904934379806598299,s295.35972200566612855255
013_11,s-0.23322253885785390604,s-0.05981944480725648328,s109.45322494145094083251
013_12,s0.76985944899638469874,s-0.32233931502986240547,s203.62937773065644364578
014_0,s-0.81661786837392502658,s0.40520796415941850999,s156.37062226934409636669
014_1,s-0.87872690173932432867,s-1.08002810706888552339,s243.47297454409604711145
014_2,s-0.23978380978647675925,s0.47944216717577914366,s63.43354204366055171249
014_3,s0.87826842762825074740,s0.47950716270224175153,s63.43874635142577034230
014_4,s0.92371580662118779603,s0.00649838596192117007,s109.53065954767771472689
014_5,s0.00619898265646785969,s0.52417068920110210239,s243.43874635111984616742
014_6,s0.23948619686303432297,s-1.07937579317164811243,s243.42190902704086852282
014_7,s-0.07059891441494406394,s-0.10036194993045785551,s289.68696897692507263855
014_8,s0.81662662603850488807,s-1.00538771099574075762,s336.37062210981332555093
014_9,s0.33675614452313512581,s-0.61286132001221438337,s291.13089217986862422549
014_10,s-0.92371580658758445370,s-0.60706337195629656023,s289.40683432868848967701
014_11,s-0.33686415953048082228,s0.01256978554350291974,s111.13089237024011879384
014_12,s0.07240988168525390456,s-0.50058077469212569621,s109.65805277777006665474
014_13,s-0.00663090158530221015,s-1.12417068920293039547,s63.47297443746361977901
015_0,s-0.37936675554230131491,s-0.30910512507323123499,s201.65959553583874708238
015_1,s-0.80607506559174635363,s0.47602240674871465487,s151.41299690878636852176
015_2,s0.13263146979151216320,s-0.83640074802143804522,s293.62937761692774074618
015_3,s-0.47424071821233748647,s0.53071956932474018132,s325.34302126817465250497
015_4,s-0.97542376186259349691,s0.85662312668455509179,s288.37569007691649858316
015_5,s0.56150800425413294192,s-0.16465896850247627170,s231.63058043901969540457
015_6,s0.17144796644729773383,s-0.33408432046947461602,s16.65101811031394518636
015_7,s0.86807097980403535864,s0.36495505293173102768,s203.62862066358221113660
015_8,s0.50525352863970940387,s0.16264456173519370452,s55.79605847866404388924
015_9,s-0.86820301423918389006,s-0.36673162542017673227,s156.36975202371255022626
015_10,s-0.30153058181581904318,s0.14531019465654609890,s110.20779210691020466584
015_11,s0.12097551021603862587,s0.86812151013663629850,s293.62937773066465751981
015_12,s0.97543502108783641802,s-0.86816546936947769364,s113.62937761698846372838
015_13,s-0.68839060122249262630,s-0.86816546953048834290,s246.37062226017334864991
015_14,s0.97543502111055424564,s0.84853244246030667952,s113.62937773066437330272
016_0,s0.10942674381943247319,s-1.14174969342291632302,s246.91723960982943708586
016_1,s-0.14167344295549316735,s-0.01391066620623171955,s67.90401827136457768574
016_2,s-1.00992762164746285869,s0.60134100856227779008,s246.91742558697109188870
016_3,s-0.13337650275447215931,s-1.20133515392714884662,s66.91968656004691240469
016_4,s-0.10006309013617831205,s-0.64983994749851603512,s67.90416337419819114984
016_5,s0.10006188479349872877,s0.04984119883433810877,s247.90418950813455012394
016_6,s1.00979703453937896818,s-0.01396137953591010915,s67.90466035675015632478
016_7,s-1.00979706428628723813,s-0.58604053687378310222,s247.90466848315671199998
016_8,s1.00992762165042870848,s-1.20134099802392935175,s66.91723960979078356104
016_9,s-1.00905399115264904353,s-0.04274223243446446246,s247.90401827136429346865
016_10,s1.00992347522746284127,s0.60132521265309024638,s66.91790836522362440064
016_11,s-1.00992725024146423607,s-1.20130734957373763727,s246.91968656039736629282
016_12,s0.14167204010067702136,s-0.58608810072816752701,s247.90405441209017567417
016_13,s1.00905260330744961372,s-0.55725602024660536582,s67.90405441209013304160
016_14,s-0.10942626064389675278,s0.54175190676825302205,s66.91742558697127662981
016_15,s0.13337527598690523956,s0.60133656493247455987,s246.91928304274557604003
017_0,s-0.93655027445740823833,s-1.34452113064970202316,s23.62937773065494084790
017_1,s0.19742947850772155083,s-1.10477747568908579723,s235.50768672827882710408
017_2,s-0.47173251089701784267,s-0.92458251358467646863,s69.59872517570231309492
017_3,s-1.04360587048890152140,s-0.31199793482648907617,s249.30563356607058267400
017_4,s0.75652783617723284859,s-0.21020562542288021013,s30.83875871312375238631
017_5,s1.04360587047228436930,s-1.25173059648123063958,s55.50768672827829419703
017_6,s0.92556921992750385009,s-0.71309865524133975168,s336.00314016762081337220
017_7,s-0.88893866004609156661,s0.12928136644639351416,s24.27615711059203817968
017_8,s-0.09251633965211505939,s-0.32023218736521907868,s174.81799635724487984589
017_9,s0.45526374243322786928,s0.62516744245855893070,s291.72390945771093129224
017_10,s0.52343951526045429112,s-0.47115020388354050818,s129.59247411966762797420
017_11,s0.93026341227306030834,s0.21738394079888953558,s336.37062226934483533114
017_12,s-0.52427947375149053233,s0.62965474376447438942,s66.37062226933099395865
017_13,s0.16080164842180674767,s-0.14146376926651485495,s354.98693183475353407630
017_14,s-0.04824974108842158133,s0.74452113065451142049,s174.98693183475367618485
017_15,s-0.11218618918364110792,s-1.23715894225323519429,s113.62937743961202841092
017_16,s-0.49963745780182661216,s-0.17288111726100366394,s343.98745455683371119449
018_0,s-0.36089805756365228584,s0.22462478226611642951,s120.86300609505674685806
018_1,s-0.96162322156299084863,s0.24858987077704039481,s20.78034941017963532772
018_2,s-0.57071046356771137908,s-0.90513781730575226803,s218.11886274646354877405
018_3,s0.41796072360503844223,s0.47963075730726989487,s118.61492302111297192369
018_4,s-0.10330890345717930190,s-0.85204886259417633720,s304.92826158091412480644
018_5,s0.54565323478907457044,s0.71730290439412902614,s291.97172982126869555941
018_6,s0.06433029267963069620,s-1.21386820661117678100,s246.37062878729153680979
018_7,s-1.07556193607634509313,s-1.21386822257012649828,s246.37062226934401110157
018_8,s0.67695457425679739227,s-0.06423631701194518206,s78.76608481569897435293
018_9,s-0.85805467757949771546,s-0.84386341785767626789,s32.58159734539948715337
018_10,s-0.43119618417554711476,s-0.39111590132906448591,s77.82134524254908569674
018_11,s0.45787549533868771023,s-0.98498443137020386118,s293.29343385567995028396
018_12,s1.07556193607634509313,s-0.31172401521258008561,s117.59103247582150686412
018_13,s-0.19053713251676632212,s-0.22978963180902722829,s258.76608481569843434045
018_14,s-0.24510987261057703979,s0.58950676032077187205,s304.43517126192813293528
018_15,s0.96689888443159355269,s-1.32123041025396714687,s336.37062226934466480088
018_16,s-0.55592894768650835680,s0.72123041025396705805,s66.37062226934330055883
018_17,s0.89969869707249428004,s0.21116356973791877705,s-4703.78994189460991037777
019_0,s-0.79754249543342004003,s0.17766401999967790237,s336.79736578503843702492
019_1,s0.49577599575615965977,s-1.27244569572918320155,s244.92829854496579855549
019_2,s0.90777475646012795174,s0.09828890466991321850,s28.42684721154415328215
019_3,s-1.11004543794164023396,s0.69555520400529191605,s295.10685601220768603525
019_4,s-0.63518054920861155566,s-1.19831386607832768298,s238.90779061384390047351
019_5,s-1.00231706079610449756,s-0.22519882493980625249,s23.62937773066068203320
019_6,s0.66479609585859256171,s-0.81686762222594999638,s67.94689751811432643080
019_7,s-0.33741188496866375557,s-0.61465683261792880554,s238.90779061232967706019
019_8,s-0.59444987281316330474,s-0.36329375679656111808,s327.67783069295990117098
019_9,s1.00282161559844107401,s-0.46578650838043933469,s336.37062226934284581148
019_10,s0.59912990857698367186,s-0.33866537477305158621,s35.87436885875908387789
019_11,s0.98940217143544695322,s-0.88454008411299034353,s204.68272529890680289100
019_12,s1.11004543794659293887,s0.71243072914665328543,s67.16563611343532613773
019_13,s0.23063521290666863517,s-1.31172932403991415740,s58.90779061233031654865
019_14,s-0.14870230817033691650,s0.79815428625397455420,s154.76760686217090778882
019_15,s0.23385977795171747351,s0.68465523746685030826,s208.42684721154407156973
019_16,s-0.69362243464844663965,s-0.89307257506467707664,s51.87698181396520880071
019_17,s-1.00231381057788127009,s-1.39815413937415367052,s23.62805698086514993861
019_18,s0.00226944704029244989,s-0.31496161765972191526,s359.99176488178324007094
020_0,s0.60520637362023099737,s2.94590002615465751390,s-66.37060632670937820876
020_1,s1.02117635715941434960,s1.24727214003171460455,s51.86691375802784165217
020_2,s1.57545350061732247759,s2.07848272021063085191,s23.64224753164636183556
020_3,s1.35353380552248592217,s1.35562546127104566196,s-83.17445618480303437536
020_4,s2.27554804931042342631,s0.84867726624149641967,s-113.62937192796640317738
020_5,s2.58587922945609793857,s2.06968505374046252143,s25.17579148874779448875
020_6,s1.86068207890084180711,s2.44780051159870204458,s-21.62280854108844962980
020_7,s1.49173005729671936948,s2.94579208288581861908,s-66.36216769187969077848
020_8,s1.73782082932078352222,s0.90896292169349168777,s-57.30226287136508034337
020_9,s1.26992526910581715605,s1.81669103321959468644,s97.08607374281803004124
020_10,s2.13029771314679994276,s2.10155255545466168599,s127.52589161501451542335
020_11,s2.37324440193880370487,s2.94590023009230161932,s-66.37062226934425268610
020_12,s1.08077096019613727584,s0.95321526081650231887,s-122.10627448415954177108
020_13,s0.71403620451935234659,s2.07754483792731781122,s23.02260996358840117182
020_14,s0.71256859884838408270,s0.74131506517620027186,s23.62937377491230250826
020_15,s2.78639955843421249781,s2.47733498586956768506,s-20.58018929107610262008
020_16,s2.76257723254560705328,s1.23842497289275477179,s-152.62342805624575703405
020_17,s0.97610705644687423277,s2.45433581993460414594,s-21.97768656793956765227
020_18,s2.80979154254922391942,s1.63706217957860400425,s-23.62937773065583257903
020_19,s2.48643536356460925774,s1.61744384150320574811,s89.51761331746122607456
021_0,s1.25745221059683509601,s-0.73464013009467388216,s38.77132060861128337592
021_1,s-0.72784662088699958460,s-0.57699810612119606379,s207.05401451735028217627
021_2,s0.68869302709239188509,s1.01796370729001961486,s296.15487588010103081615
021_3,s-0.24441355510175058474,s0.53597469825997889892,s136.19238765192224605016
021_4,s-0.88043237886612990550,s0.30004782615200209506,s27.74791405522459797339
021_5,s-1.03960533981471625609,s-1.10226121994390080516,s246.37062227823571447516
021_6,s0.64913452488439715715,s-1.00579493466465375029,s350.04406180121537772720
021_7,s-0.14881637933023805775,s-0.73311748217000027861,s350.04406180072572851714
021_8,s-0.94268159053393485447,s1.17062016092269072232,s207.74791405527381016327
021_9,s1.33926493897583354098,s-1.10226121996677361992,s113.62937773065345936629
021_10,s-0.43662330750137878788,s1.04387904231553751977,s295.04428208689120083363
021_11,s0.15795757295815562871,s0.51905273545073071784,s185.73850690479463310112
021_12,s0.34391717677910887963,s-0.31196443082082148113,s170.04406180119096347880
021_13,s1.19669082929977865781,s0.66604921687013107778,s333.58729819670185179348
021_14,s-0.16629256928884586508,s-1.10055095705046168675,s246.23685566260428458918
021_15,s1.23190275173668672970,s-0.18618429688585008686,s336.37062226934932596123
021_16,s0.43632587297378144786,s1.06544576583671757319,s115.04418015342315584348
021_17,s0.54396938228415669947,s0.01690806641965109103,s287.39645168427256294308
021_18,s0.55459105227553873174,s0.64298854383269576918,s241.45172290244573787277
021_19,s-0.93224310141193844625,s-0.09580844978681209156,s156.37061830419222019373
021_20,s-0.55353456594266159385,s-0.28393636560560908677,s316.16177419387440750143
022_0,s0.34681787164983923777,s0.44926649199284407477,s157.41635919927534814633
022_1,s0.34473387621790330115,s0.87557469815172761507,s23.45605609452168849316
022_2,s0.41405022171614275228,s1.80621617456849592465,s29.20874558790292851995
022_3,s2.55560547263233139859,s-0.07880285131073333504,s-23.62937773062805746349
022_4,s0.77598437530553887598,s1.34752509452188040662,s70.12062394375867313556
022_5,s0.66892747779612238279,s0.80346696485820912059,s-112.02723260892875600803
022_6,s2.66296766031649623230,s2.17499877372690120225,s113.62937773066535385169
022_7,s2.49729481225994565108,s1.19309978132016980545,s-27.19060550295339240279
022_8,s2.55066787941147632424,s0.92631693753621802134,s158.47612140646958778234
022_9,s1.10031964508796287205,s1.27145362265672656754,s-158.88427804872003434866
022_10,s1.24688560630436096055,s2.24469819711762630376,s-132.07447398612399069862
022_11,s1.65407778568716845591,s-0.02360890709221358935,s113.93041416923691144802
022_12,s0.89522844900263687240,s1.75166844845301716838,s-90.17547858407672833891
022_13,s1.66488370111137529150,s1.47540820186501053790,s161.08622119062013666735
022_14,s0.90437547848016930363,s2.18383918778475338840,s66.37062227005176850980
022_15,s1.79821827980115078738,s2.18383918778659147364,s-66.37062226933628039660
022_16,s1.57514082137612909662,s0.42223196830904097254,s-58.77056723230635526534
022_17,s2.17686623128904432889,s1.12718241662254237134,s115.99059860948759137500
022_18,s1.98495009232595065463,s1.56709753615495617218,s-66.37062226941689857540
022_19,s2.08804031363443209912,s-0.14479737960777763761,s-2.70178579640377680704
022_20,s1.24574111087709549217,s0.17863040954942815963,s67.97276739107142873308
022_21,s0.75776846243073081588,s-0.02745531245285956837,s113.62937773065662838690
023_0,s1.18982058000396051511,s0.22055645319521352543,s103.46000494963105609258
023_1,s0.94394281383833222865,s-0.69445660727086622188,s325.08907611361257750104
023_2,s-1.18982057727181222972,s0.90016332229520101826,s156.37062222816936696290
023_3,s0.31560680763432857887,s0.78098355184964896036,s294.55652818478972676530
023_4,s-0.10103595331508592736,s0.90999816630023500075,s182.82911523150278298999
023_5,s-0.06801463207925005638,s-0.12155825413740577179,s222.27076473112606436189
023_6,s-0.77754449821001958565,s-1.47814897492626107223,s113.62937773065698365826
023_7,s-0.69937933580192146454,s0.89525554692344655461,s218.56707861301836715029
023_8,s-0.54331901333061372039,s-1.09740080813312679275,s52.07024989480440524403
023_9,s0.48458951989881565714,s-0.30071990907643658675,s283.46000494963038818241
023_10,s-1.18982057732942125838,s-0.14913262367823520993,s156.37062223267190574916
023_11,s-1.06508128017827985445,s0.36128379700317797552,s210.73432476545482927577
023_12,s0.71414388851037513550,s-0.99914994358519049200,s91.92028112732189981671
023_13,s0.39153176966998826103,s-1.50999816597588387701,s55.60468034104559365005
023_14,s-0.46650260565137191549,s-1.34654683751266834868,s235.57537984466438274467
023_15,s0.66989166756246154577,s-1.47579825737972991639,s246.18672774438698525046
023_16,s1.18870494998108222617,s0.79511310985411809416,s114.55652807023911066153
023_17,s-0.36860164399214923048,s-0.05484690009473706246,s30.73432476545365332754
023_18,s-1.18097010790551282255,s-1.00427973973558315457,s159.15828141504636050740
023_19,s0.20015793534842385437,s0.22482925305339426791,s284.26299459727562179978
023_20,s1.08105565753260379758,s-0.99551398289075121451,s203.60555648299236963794
023_21,s-0.22895222668120829290,s-0.71193621541406504338,s265.79652867737075894183
023_22,s-0.46687299442348223488,s-0.48586723508907103675,s96.56958112319571796434
024_0,s-1.05956556844764815395,s-0.64399064511771342278,s34.98794605581480254841
024_1,s-0.72499322704535451578,s0.90045546969179501851,s69.21965086428926383633
024_2,s0.25442242760826372372,s-1.52209226828685428856,s332.42548011173118993611
024_3,s0.25988229921511846188,s-0.69646431182827306383,s152.42548011173113309269
024_4,s0.90524760204547094489,s-0.85064210995352496081,s156.37062179958365959465
024_5,s-0.71141919542842113611,s0.51753962332465874852,s173.81533152816822962450
024_6,s-0.41569005762912464297,s0.77146270638641811779,s304.76978452103077188440
024_7,s1.12528058565684685455,s0.15114130646387768930,s155.39088405881497578775
024_8,s0.51217836288933304978,s-0.58576839348275855368,s335.87444741078201104756
024_9,s-1.19763376702555035536,s0.49476119896156173228,s23.62937819299670749729
024_10,s-1.23154339664266010423,s0.21211894285372853708,s214.98794605581974792585
024_11,s-0.23177996754434160298,s-0.64425019791422366566,s31.18389964508196143811
024_12,s-1.19015263059880171959,s-0.94950107548320128448,s159.64113771390114493443
024_13,s0.71400157253992335704,s0.89928703740128335120,s294.23625000361960246664
024_14,s-0.00106919830679812005,s-0.26012952168004588316,s293.36140723760684068111
024_15,s-0.76139051517879763331,s-0.99878282718014932406,s350.17046714835981902070
024_16,s0.43554540600622276836,s0.93154730010933106676,s124.76978452102905237098
024_17,s-0.33132331593675445891,s-1.53154988990946616667,s357.96093649147007909050
024_18,s1.12283497073743943062,s-0.72753346838992305479,s336.37062220821491109746
024_19,s1.07240182533820371802,s0.39590098315563243547,s335.38334295683893060414
024_20,s1.23154584872592121059,s-1.36227499294967380195,s117.69539573083893913008
024_21,s-0.33953605914023243795,s0.24271760130472094796,s269.73865645592508144546
024_22,s0.73742214054406240997,s0.40402434257505409620,s83.04675272030519295186
024_23,s-0.76863574602276929504,s-1.41343674734327784392,s113.62937773066259694588
025_0,s1.97284073595466002971,s-0.00918626553987881081,s-113.62937773033043242776
025_1,s2.52756499488336583426,s1.45772831319788997995,s-154.93938808176608290523
025_2,s0.87823720664095106248,s2.25804218821166235998,s-55.81825851118405523721
025_3,s0.94846459803201410566,s-0.00438844845834880041,s68.41384049019228541511
025_4,s0.17289516312330402426,s1.90481970994146965204,s21.40130496403125093252
025_5,s0.91342643659855771165,s1.15859442378536359186,s16.99037090620341672320
025_6,s2.27373176677778632282,s1.56492781994893981334,s28.94903713122752009212
025_7,s1.92466871495272529025,s0.32040777397043052055,s11.41283391220646592501
025_8,s2.07943803065959675891,s2.38018734762563477503,s-69.25616621743681378121
025_9,s1.28257846361093674759,s0.69189061024404163724,s173.76069940302207328386
025_10,s0.35436214180721464784,s1.37316975070126967573,s-18.09613468999802776693
025_11,s1.69056585712361506779,s1.49806917124598903968,s19.98089913292216834861
025_12,s0.14974214523234127827,s0.93332522597844302936,s23.62937773066535029898
025_13,s1.31374616188481407875,s1.29723009061987992752,s-150.99903857473441348702
025_14,s0.03031104788167011954,s0.49538214728550034049,s-90.95637286613701633087
025_15,s2.46479411030630179980,s0.36203400553492959268,s-149.86491659327134584601
025_16,s0.58021307592408433162,s0.90364773850507240649,s-138.38426635037063761047
025_17,s1.90008836702871297675,s1.36136185024767364382,s-159.96270955681274017479
025_18,s0.56201294593838035940,s2.38684294708288380349,s66.37062226933807096430
025_19,s1.65040486183616241789,s0.11631779485352550241,s123.89681090858965717416
025_20,s2.54577135785677288737,s1.96077425304318109234,s-23.62937773065669233574
025_21,s2.50619168675170556071,s0.62407097968910385521,s25.07267361379768644269
025_22,s1.25617689616373451322,s1.64970097961648676232,s54.55583930522771396454
025_23,s0.05585806174823709780,s-0.00918626554060585944,s246.37062226933446140720
025_24,s1.61578674132783284279,s2.44875474636879397750,s-160.01910086716907244409
026_0,s2.17173117667578274848,s0.89906527507046762882,s-154.63230408798315806962
026_1,s2.82421167848506238229,s2.90753572220841993712,s-156.37062226379009644006
026_2,s0.38808067629461912018,s2.38844451639573707169,s26.56530831185052221599
026_3,s1.85179253952308631170,s2.37982734298467457634,s-157.18350612327270710011
026_4,s2.82421167870800804423,s1.74503817157796481396,s-156.37062226933969100173
026_5,s1.76793843381826265571,s1.80967881710872613432,s144.33686401601840998410
026_6,s0.38807425379397630927,s1.27041157826294259792,s26.56479408072023673526
026_7,s1.43440602468457067964,s2.31583886214640877199,s5.72352572088417232976
026_8,s2.44387097838619071766,s1.65016771361951719577,s142.73168161973234191464
026_9,s1.67269706700161635560,s1.00930760554609033619,s-35.66313606912818556793
026_10,s0.98107468625748128765,s1.22133643819942983022,s8.25798900709882133242
026_11,s1.75284358179153176849,s2.80017353458747475514,s-66.37062227351370324868
026_12,s1.93432108987776585352,s0.32692351162193195035,s-113.62937772774351685712
026_13,s0.63029227580755020632,s2.80017353421976000760,s-66.37062225729067677094
026_14,s1.03094354984063629743,s0.32692351136371894382,s113.62937774380732491863
026_15,s0.79807547889878782676,s0.82123612800254830457,s70.39633027307171175835
026_16,s1.71613732533307161710,s0.72692313251105755700,s147.73973480847905648261
026_17,s0.84105110595946419583,s2.24188371153803567282,s-31.64128033830005648497
026_18,s1.21333334600639974887,s2.06844193059159797698,s-172.20823482956859606929
026_19,s0.35096165517913763265,s0.37025636214456503215,s23.62937772732900398864
026_20,s2.35099410604130909519,s2.05941623511450799811,s-82.90410888347429363421
026_21,s1.21011025060165944289,s1.04773888563391470718,s-172.71382280673680043037
026_22,s0.34336047566258659502,s2.14247672662646060360,s-153.43468917788447924977
026_23,s2.27794198731112373935,s2.65546979784808634406,s-119.24757039796162416678
026_24,s2.72720621948550689950,s1.17656710825227528439,s164.28988517015449133396
026_25,s2.82421167867758571290,s0.26333775095412914613,s-23.62937772761751986650
027_0,s1.34386952927269898161,s-1.51802747297700402207,s109.68628093355037833589
027_1,s1.24406614365457879323,s-0.29266458427370245499,s203.62937764682226315927
027_2,s-1.20495312489920514132,s-1.14978805079821655433,s153.27491714329232763703
027_3,s0.52330781940969550714,s0.31926567533299504698,s59.18929724049743157366
027_4,s0.91747994077519268163,s0.48752618208768067065,s20.03558583123897918199
027_5,s1.35142833154400077156,s0.94445958091507919985,s66.37062226780834350848
027_6,s0.48268490310482625727,s-1.54003545941806008202,s112.09684473051767383822
027_7,s0.89913663782878383568,s0.06618723723139614823,s106.85948431464915131528
027_8,s0.80276007699117091221,s-0.75351491585906515969,s250.64096376672560495535
027_9,s0.06479428295654877934,s-0.23933757458643095672,s51.07825755234286191353
027_10,s-0.71372887456865696798,s-1.17768639984837397705,s7.32881557065824118524
027_11,s0.61690869791152269652,s-1.32378101543994919354,s290.64129041980436340964
027_12,s-1.26545024347022461164,s0.25118415109765390714,s328.76634023137029316786
027_13,s0.41628821663270459963,s0.94445958093471993333,s66.37062226934359898678
027_14,s-0.65148949013644652517,s0.91667249251012483668,s264.59212181135529817766
027_15,s-0.40961489495521202775,s-1.54445957963840641014,s293.94873670907497853477
027_16,s-0.03239898833534057832,s-0.56958189265690151171,s154.72139175693791912636
