id,x,y,deg
014_5,s0.00619898265646672778,s0.52417068920110176933,s243.43874635111887982930
014_6,s0.23948619686304087328,s-1.07937579317164700221,s243.42190902704015798008
014_7,s-0.07059891441497163911,s-0.10036194993046998469,s289.68696897692478842146
014_8,s0.81662662603850866283,s-1.00538771099573787104,s336.37062210981395082854
014_9,s0.33675614452313995528,s-0.61286132001221094168,s291.13089217986851053865
015_0,s-0.02622795257372681835,s-0.96760463079615466331,s13.03648805304174551623
015_1,s0.62778870102762196481,s-0.35107418066577389393,s156.81209901274948492755
015_10,s-0.15914274129013236680,s0.28205497093788589602,s-18.42909884452873825467
015_11,s-0.45659094120230103719,s-0.85871274958575272152,s113.62937775146960461825
015_12,s0.37831565214967816102,s0.86237362658895544421,s-69.58046094716445395534
015_13,s-0.86844302227097436297,s-0.32265124202406758602,s156.33789395857186832473
015_14,s0.96693882775287187670,s-0.85871274985197720842,s113.62937773065299040809
015_2,s-0.55750578765816671822,s0.47481765780809420674,s128.92223457696169930387
015_3,s0.85171480670909038846,s0.46094485829252956899,s-24.24542987202991994877
015_4,s-0.45105793431823953954,s0.00920680655399521569,s-182.55010436088383585229
015_5,s-0.49694869006917019583,s0.78005959615572817434,s-59.14271688618588029840
015_6,s0.07875637027456933170,s-0.07461861687197485216,s-166.96351194695833441983
015_7,s0.85659667206893230773,s0.03916451907448639108,s-157.61887641306125829033
015_8,s0.46561231200573915956,s0.09733633128063995388,s26.29309176117362412128
015_9,s-0.86886174179177433352,s0.97708781969272462398,s156.37062226935157127627
016_0,s0.82957825091213088786,s-0.59087901388496910648,s113.62937604682610981399
016_1,s0.71557037581268256865,s0.71866030062038699366,s339.25136287625321074302
016_10,s0.47534647844843741504,s-0.09068216002061792180,s157.38431297819192877796
016_11,s0.71922345471726878419,s0.29248632805458707473,s202.37816539690493300441
016_12,s-1.05268217245115769387,s-0.11893685867376095622,s159.24627743866096807324
016_13,s-0.71610993482692808509,s0.22682620161661432023,s201.73895604348251708871
016_14,s-0.07617989546169584569,s0.21573832855943025910,s190.81359909397792762320
016_15,s-0.81243074749156396486,s0.69041976156373030538,s337.37412104795714640204
016_2,s0.37886480664124444484,s0.37298419867758153545,s21.72072543360735608076
016_3,s-0.17609084814178344036,s-0.70097551648606826191,s10.81485894025331617740
016_4,s-0.64562756843058999312,s-0.59087332436184336615,s113.62734803538592132099
016_5,s-0.26108166575104335694,s0.38422458142101428846,s10.80520678868106188020
016_6,s-0.16086692133186561438,s1.30079808042342071062,s190.79820606081784717389
016_7,s-1.05631002000140417074,s0.30726457801053275176,s22.37494594529385949500
016_8,s0.30868074489085228773,s1.19065340495316696057,s293.62938503196642159310
016_9,s-1.16666200309707024374,s1.19064266137853880245,s293.62497083678306353249
017_0,s-0.93655027445747063286,s-1.34452113064964473566,s23.62937773065691260399
017_1,s0.19742947850788100661,s-1.10477747568903228448,s235.50768672827871341724
017_10,s0.93026341227280784363,s0.21738394079993267338,s336.37062226935120179405
017_11,s-0.52427947375150352194,s0.62965474376457586381,s66.37062226934077102669
017_12,s0.16080164842059244124,s-0.14146376926692055820,s354.98693183468975576034
017_13,s-0.04824974108853286037,s0.74452113065443459305,s174.98693183468984102547
017_14,s-0.11218618918341145829,s-1.23715894225325406808,s113.62937743963830428129
017_15,s-0.49963745780170343291,s-0.17288111726135621526,s343.98745455687151206803
017_16,s-0.47173251089678519543,s-0.92458251358478715787,s69.59872517564404859058
017_2,s-1.04360587048898434404,s-0.31199793482682752765,s249.30563356607757441452
017_3,s0.75652783617668462046,s-0.21020562542211093660,s30.83875871326848638887
017_4,s1.04360587047215913614,s-1.25173059648073903283,s55.50768672827832972416
017_5,s0.92556921992662399834,s-0.71309865524023952066,s336.00314016756027513111
017_6,s-0.88893866004388988333,s0.12928136644806359490,s24.27615710977024221506
017_7,s-0.09251633965227697154,s-0.32023218736534353468,s174.81799635727338682045
017_8,s0.45526374243266776176,s0.62516744245842048588,s291.72390945765289416158
017_9,s0.52343951525987475470,s-0.47115020388266071194,s129.59247411977088404456
018_0,s0.98130615909069784930,s-1.05349039901499264005,s113.63537866549023647167
018_1,s-0.12425018266099428776,s0.31506331478157922898,s24.21188015969852358467
018_10,s-0.45386669508142507556,s-0.42365969241269452183,s164.99966496583022035338
018_11,s-1.03177890567733765437,s-0.26785522459597727041,s204.49575828656986686838
018_12,s0.49386481613907040611,s-0.17852974638299684562,s92.06059628377215631190
018_13,s-1.00489737636829490341,s-1.15654655280584828247,s25.03285005088935122330
018_14,s0.02150691404152684644,s0.84999940227118853109,s293.62934357215726777213
018_15,s0.29818693332755358272,s0.22016083023781388150,s345.04192131416562006052
018_16,s-1.13697873600313359432,s0.84999656547822732833,s293.62868920714163323282
018_17,s-0.98099388281666621836,s-0.01752275684080657758,s24.49547904074836424115
018_2,s0.58543125075707824756,s-0.57558106917364859623,s158.95680109568809257325
018_3,s0.85568861396373763206,s0.94411870341793968642,s204.86637939901424942946
018_4,s-0.17766197870923186586,s-1.05356841650217236683,s113.62908383543026502593
018_5,s0.82626600877347666785,s-0.18702571871308734663,s204.53494239140184163261
018_6,s-0.64709950953194173007,s-0.02546980702750487047,s272.05491112760535088455
018_7,s0.87621688731436364606,s0.06479310729827192361,s24.53967452484965861004
018_8,s-0.74195172735153458454,s0.37161951144083515963,s338.92848213839113213908
018_9,s-0.03185157497093105139,s-0.51805009716188354929,s204.20104959366483399208
019_0,s-0.79754249543361299679,s0.17766401999970549141,s336.79736578506179967007
019_1,s0.49577599575592412595,s-1.27244569572945498415,s244.92829854486666363300
019_10,s-1.00231495293105221656,s-1.39815394027880368633,s23.62852486934595575008
019_11,s0.00226944703539009793,s-0.31496161765007085753,s359.99176488522186900809
019_12,s0.90777475646015537425,s0.09828890466992985797,s28.42684721154067162274
019_13,s-1.11004543794158605508,s0.69555520400537851344,s295.10685601220512808140
019_14,s-0.63518054919223243537,s-1.19831386606854550791,s238.90779061251828352397
019_15,s-1.00231706079636384565,s-0.22519882493970472259,s23.62937773065569402320
019_16,s0.66479593222272970188,s-0.81686756100424651184,s67.94689968025531356943
019_17,s-0.33741188496877444480,s-0.61465683261771009160,s238.90779061229835633640
019_18,s-0.59444987281324268569,s-0.36329375679638592489,s327.67783069296098119594
019_2,s1.00282161559843463472,s-0.46578650838045271287,s336.37062226934313002857
019_3,s0.59912990856965386843,s-0.33866537476074104474,s35.87436885681475473575
019_4,s0.98940217143535225119,s-0.88454008411294071657,s204.68272529891748945374
019_5,s1.11004543794659760181,s0.71243072914667360251,s67.16563611344547268800
019_6,s0.23063521290664429353,s-1.31172932403990705197,s58.90779061229606128336
019_7,s-0.14870230817026353076,s0.79815428625400275386,s154.76760686215337159410
019_8,s0.23385977795174192617,s0.68465523746677547923,s208.42684721154066096460
019_9,s-0.69362154499564765420,s-0.89306852948458503860,s51.87543076906480621346
020_0,s-1.07952094977903101380,s-1.11730653114813627269,s23.74264520454710236663
020_1,s0.69327630369876069860,s-0.61288028265894722857,s308.03060032047164895630
020_10,s-0.62545548274218520923,s-0.67894987266106276991,s70.16771563178588166920
020_11,s-0.08219369066410531222,s0.05221264037089901056,s355.54681064924182010145
020_12,s1.00367830286846104748,s-1.11721691390094046703,s336.72400900330433159979
020_13,s-1.01676509128536962656,s-0.22515563167086938279,s28.75494012870518645286
020_14,s-0.26062731205702666104,s-0.37804676921428015390,s36.04336005207932203120
020_15,s1.00432797723347544405,s0.60122667963020581805,s336.46163976690081653942
020_16,s0.04005988925821502011,s-0.86568474870855816050,s357.75408575763185581309
020_17,s0.14872767644111101193,s1.18595230593770128991,s190.47309305316809968645
020_18,s0.34135441671418820242,s0.01306062480780034729,s177.80934037774704847834
020_19,s0.57862126176488193341,s1.07559841020145130486,s293.62937806930153783469
020_2,s-1.18841035812105411118,s1.07651629321144648443,s245.99846678473397787457
020_3,s0.51452420930823805634,s0.21185025570273352535,s353.31440216960788802680
020_4,s-1.07760027095743549097,s0.63084797542447457186,s208.75451488094461183209
020_5,s-0.25497621082005528237,s-1.00968118318169275405,s113.64793316750632357071
020_6,s1.10956518066235587661,s0.15548705404432208721,s128.03290203604814223581
020_7,s0.63481103289070628382,s-0.91984282637147840589,s120.89170393460915420292
020_8,s-0.57067254961568603111,s0.42044440657100223824,s312.12773064087389229826
020_9,s-0.31519345187035402445,s1.07086244508207184545,s66.00000108604410797852
021_0,s2.4180177232333495e+00,s3.2389574767993832e+00,s2.2842971897427336e+01
021_1,s2.7468042578912546e+00,s3.7612567809801973e+00,s6.6370621580712665e+01
021_10,s6.3284912440377017e-01,s3.0153992981442936e+00,s-1.6609723823704822e+01
021_11,s1.7732335603351110e+00,s3.8687663883121677e+00,s1.6318275685124132e+02
021_12,s2.6318351972536984e+00,s2.4236084342981616e+00,s1.5970038424716273e+02
021_13,s9.1280611324959715e-01,s1.6224058954434615e+00,s1.1363241479977530e+02
021_14,s1.6747372114778860e+00,s1.9413090160934621e+00,s-1.7744492117384901e+01
021_15,s1.2667068245677822e+00,s3.0333796686281800e+00,s-1.6790780993092930e+01
021_16,s5.0055231049023197e-01,s2.4714567548506681e+00,s2.3629377730650688e+01
021_17,s1.3237278839981512e+00,s1.6490904032946581e+00,s-1.1573586442895868e+02
021_18,s2.2408855116793185e+00,s2.7873456995621266e+00,s1.5808640551147420e+02
021_19,s2.0765170640257007e+00,s1.5937023184948667e+00,s-2.0299615752827314e+01
021_2,s1.0972437053925579e+00,s1.9770756737228314e+00,s3.4244661686757979e+02
021_20,s6.3771237059468855e-01,s2.1704408186415556e+00,s1.4509145457288875e+02
021_3,s5.1531765413707220e-01,s3.8688182336523536e+00,s1.6339027617628935e+02
021_4,s2.6394058886217642e+00,s1.5191019163502484e+00,s-2.3622418227002417e+01
021_5,s1.0653263741991656e+00,s2.8852381342227766e+00,s1.6320921900330777e+02
021_6,s1.6538208705191138e+00,s2.8452665648314821e+00,s1.6225550788256501e+02
021_7,s1.1367589526099957e+00,s3.8687728439269220e+00,s1.6320921900695808e+02
021_8,s2.6384160660492832e+00,s2.8431399870143812e+00,s-2.3439066160336019e+01
021_9,s1.8604938779181774e+00,s2.9929766726734908e+00,s-1.6817243148759584e+01
022_0,s-1.1027323956099895e+00,s-6.2962651333945352e-01,s1.5755175570442140e+02
022_1,s-1.1055451813882728e+00,s-2.0349770560881997e-01,s2.3624950171938622e+01
022_10,s-3.4847930503764651e-01,s1.9277996581745430e-01,s-1.5894515702757391e+02
022_11,s2.0533353880186472e-01,s-1.1022690976288363e+00,s1.1389512077457773e+02
022_12,s-5.5043930133372243e-01,s1.1053900457500931e+00,s6.6370622488993035e+01
022_13,s-5.5461636505518708e-01,s6.7319541368849301e-01,s-9.0357360040733255e+01
022_14,s2.1471210032681032e-01,s3.9827455151876578e-01,s1.6116182842149979e+02
022_15,s3.4664444595242744e-01,s1.1053900462813400e+00,s2.9362937773024191e+02
022_16,s5.3471570890801934e-01,s4.9023128656471837e-01,s-6.6370622462398188e+01
022_17,s1.2892799840966682e-01,s-6.5341347336683842e-01,s-5.8169067073422795e+01
022_18,s7.2977414286216913e-01,s5.6540150548088343e-02,s1.1628190123596207e+02
022_19,s6.3871486315673254e-01,s-1.2234592308333485e+00,s-2.3103520406699061e+00
022_2,s-6.9130958681559374e-01,s-1.1056650134943977e+00,s1.1362937772608387e+02
022_20,s-1.0401358873201023e+00,s7.2536976839260148e-01,s2.8854957815148349e+01
022_21,s-2.0317255114121405e-01,s-8.9976128333826288e-01,s6.7977057570258950e+01
022_3,s1.1054829331316838e+00,s-1.1571433710337133e+00,s-2.3630634255180617e+01
022_4,s1.2128612264300149e+00,s1.0980824575720132e+00,s1.1362937773460561e+02
022_5,s-6.7288738116546387e-01,s2.6861775054201259e-01,s7.0331313383648791e+01
022_6,s-7.8127825720024335e-01,s-2.7498089414592136e-01,s-1.1202294244290347e+02
022_7,s1.0497712861844535e+00,s1.2206600538698434e-01,s-2.7438267015413874e+01
022_8,s-2.0397301970311110e-01,s1.1678055396547822e+00,s-1.3245333327129947e+02
022_9,s1.1029574663506536e+00,s-1.3727657437810600e-01,s1.5743114397437978e+02
023_0,s1.1898205800049464e+00,s2.2055645319397843e-01,s1.0346000494956908e+02
023_1,s9.4394281381986467e-01,s-6.9445660726938585e-01,s3.2508907611191842e+02
023_10,s-6.8014632079179779e-02,s-1.2155825413703263e-01,s2.2227076473107499e+02
023_11,s-7.7754449820448457e-01,s-1.4781489749261227e+00,s1.1362937773065032e+02
023_12,s-1.1898205773295136e+00,s-1.4913262367933866e-01,s1.5637062223278522e+02
023_13,s-6.9937933580238687e-01,s8.9525554691984865e-01,s2.1856707861371450e+02
023_14,s-5.4331901333242960e-01,s-1.0974008081344497e+00,s5.2070249894780659e+01
023_15,s4.8458951989872040e-01,s-3.0071990907659296e-01,s2.8346000494956803e+02
023_16,s-1.0650812801787855e+00,s3.6128379700214847e-01,s2.1073432476552281e+02
023_17,s7.1414388851092236e-01,s-9.9914994358485976e-01,s9.1920281127406056e+01
023_18,s3.9153176967078290e-01,s-1.5099981659756161e+00,s5.5604680341079444e+01
023_19,s-4.6650260567963486e-01,s-1.3465468375084264e+00,s2.3557537983829593e+02
023_2,s-1.1809701079059791e+00,s-1.0042797397386198e+00,s1.5915828141518872e+02
023_20,s6.6989166756339957e-01,s-1.4757982573796573e+00,s2.4618672774438974e+02
023_21,s1.1887049499818652e+00,s7.9511310985320927e-01,s1.1455652807000213e+02
023_22,s-3.6860164399215523e-01,s-5.4846900094818962e-02,s3.0734324765525052e+01
023_3,s2.0015793534488469e-01,s2.2482925304614687e-01,s2.8426299459832461e+02
023_4,s-1.1898205772727315e+00,s9.0016332229487905e-01,s1.5637062222834578e+02
023_5,s1.0810556575281227e+00,s-9.9551398295970950e-01,s2.0360555646330818e+02
023_6,s-2.2895222668121756e-01,s-7.1193621541405383e-01,s2.6579652867735683e+02
023_7,s-4.6687299442362579e-01,s-4.8586723509021068e-01,s9.6569581123248028e+01
023_8,s3.1560681185993922e-01,s7.8098355080309523e-01,s2.9455652816337198e+02
023_9,s-1.0103595331555432e-01,s9.0999816629993424e-01,s1.8282911523153945e+02
024_0,s-1.0222366989943135e+00,s-3.9064628204638424e-01,s3.4987931638561214e+01
024_1,s-6.8766378061156741e-01,s1.1537723153667740e+00,s6.9219672880849927e+01
024_10,s9.4257526400918279e-01,s-5.9700214173473554e-01,s1.5637062121082218e+02
024_11,s-6.7407116889783525e-01,s7.7085850665516542e-01,s1.7381423937737264e+02
024_12,s-1.1942143117565076e+00,s4.6546334919758070e-01,s2.1498793163856533e+02
024_13,s-3.7834523659125047e-01,s1.0247881924630560e+00,s3.0476903538916838e+02
024_14,s1.1626031754216608e+00,s4.0477019493670807e-01,s1.5539287898842048e+02
024_15,s5.4951386227902499e-01,s-3.3252840617583934e-01,s3.3587644413747972e+02
024_16,s-1.1603043088713967e+00,s7.4807818175619301e-01,s2.3629411286166487e+01
024_17,s-1.9448744206528562e-01,s-3.9103270766827175e-01,s3.1179010531148265e+01
024_18,s-1.1528263747154508e+00,s-6.9615510078830245e-01,s1.5963983144770012e+02
024_19,s7.5133570337671129e-01,s1.1525895671204738e+00,s2.9423737819728785e+02
024_2,s1.1601626348773626e+00,s-4.7389350032585204e-01,s3.3637062219797826e+02
024_20,s3.6251080928764945e-02,s-6.9157337553504370e-03,s2.9336371555451154e+02
024_21,s-7.2410075470299717e-01,s-7.4549168654034137e-01,s3.5016990653586174e+02
024_22,s4.7288437721413384e-01,s1.1848492418598504e+00,s1.2476903538916989e+02
024_23,s-2.9404866364011722e-01,s-1.2782323274968757e+00,s3.5796152897629969e+02
024_3,s1.1095408812088423e+00,s6.4914604206002791e-01,s3.3538903917269920e+02
024_4,s2.9190217484951941e-01,s-1.2687727703797438e+00,s3.3242818959788474e+02
024_5,s1.2688865976664074e+00,s-1.1086095216841285e+00,s1.1772348752685627e+02
024_6,s-3.0219427222193551e-01,s4.9599177967848646e-01,s2.6972518096335392e+02
024_7,s7.7454766170920730e-01,s6.5726309709406050e-01,s8.3045878539755762e+01
024_8,s-7.3135919238046143e-01,s-1.1601184832050300e+00,s1.1362937774887077e+02
024_9,s2.9721912757781521e-01,s-4.4323112792322178e-01,s1.5242818959788667e+02
025_0,s1.7717553975759730e+00,s-7.3171729806287322e-01,s-1.1362937773065603e+02
025_1,s2.3559582663942775e+00,s7.2929835089631911e-01,s-1.5636554728413725e+02
025_10,s7.3764843130122892e-01,s-7.2906331822876391e-01,s6.7459561974495060e+01
025_11,s-2.3116887474304224e-02,s1.1851655745058629e+00,s2.1090652878221334e+01
025_12,s1.6618181360111489e-01,s6.6443692542404786e-01,s-1.8096237602379279e+01
025_13,s7.2704700006025647e-01,s4.3762728480790614e-01,s1.6191284048310873e+01
025_14,s2.0919275774732182e+00,s8.3903849326574842e-01,s2.9256337412957475e+01
025_15,s1.7259691774738499e+00,s-4.0293786502631174e-01,s1.0237610153319263e+01
025_16,s1.8897273996529838e+00,s1.6555164213839051e+00,s-6.9528446473211929e+01
025_17,s1.0775385756983775e+00,s-3.2103399913570037e-02,s1.7337027089588079e+02
025_18,s1.5074938352882901e+00,s7.7692426122156200e-01,s1.9996943810413580e+01
025_19,s-3.8420452442592762e-02,s2.2460392635473203e-01,s2.3631808717984885e+01
025_2,s3.7381925143613942e-01,s1.6627574353996244e+00,s6.6370622269340302e+01
025_20,s1.1326861070413068e+00,s5.7155233670017980e-01,s-1.5241013029219886e+02
025_21,s-1.5643152925600409e-01,s-2.1302818858519088e-01,s-9.2151866613080031e+01
025_22,s2.2651352477846238e+00,s-3.6634586712546197e-01,s-1.4904072021470054e+02
025_23,s3.8694808230482441e-01,s1.9168537294425742e-01,s-1.3998968439596970e+02
025_24,s1.7168484376078446e+00,s6.4026668334170711e-01,s-1.6000601209116127e+02
025_3,s1.4413829754941272e+00,s-6.0993374713980986e-01,s1.2357638959581203e+02
025_4,s6.9097446904710536e-01,s1.5344549465985540e+00,s-5.5861385055211329e+01
025_5,s2.3560231841926420e+00,s1.2382423414656101e+00,s-2.3629377730655449e+01
025_6,s2.3081413551900134e+00,s-9.8072245748521983e-02,s2.3634452715863873e+01
025_7,s1.0727029279767317e+00,s9.2705303861723753e-01,s5.4958121121419929e+01
025_8,s-1.4580480720630723e-01,s-7.3160720150164471e-01,s2.4641562825886788e+02
025_9,s1.4314226951873577e+00,s1.7287037557958016e+00,s-1.6000305618958100e+02
026_0,s0.72514457874643267754,s-0.65507530850933470834,s47.89563840998715704700
026_1,s0.31207528168052522943,s-1.22961821906927593062,s359.22194495530743552081
026_10,s-0.01541763232847156995,s0.09577537041049942468,s117.19543270898014952763
026_11,s-0.54386720285269718467,s0.38129145958071553046,s150.65124999886756995693
026_12,s-0.80017600269613597952,s1.33370486459441028870,s70.01904924700039600793
026_13,s0.37809261218424478068,s1.44736377246065583968,s160.55235851361737786647
026_14,s0.05513070480932601852,s-0.53294227256616388821,s70.63388696352495799147
026_15,s1.06298011499199374086,s0.50232245799863317615,s214.60649304298704009852
026_16,s0.09391667555624048924,s0.32070627462314815759,s297.22173335704690089187
026_17,s0.56258322747612810044,s-0.10357600579786524486,s343.74092207947944643820
026_18,s1.19667572894889806534,s-0.64612922796132266079,s203.62932859815964548034
026_19,s-0.86768982352048862339,s0.67061695187320191636,s326.43095729216895506397
026_2,s-1.14740407640666197686,s-1.09823119523369916450,s251.74496719479293460608
